"f","e","d","tau_q","tau_s","v_s"
0.298843248994069,0.432491167731696,0.000277366197291008,0.00120285851119279,8.43327435634293e-06,0.0790835049129665
0.436973587697436,0.461091962292874,0.000709346225515239,0.0010772037230326,0.00011014320872444,0.346733755835465
0.694247357915255,0.213495225979956,0.000159562906050832,0.00533149434117903,9.72967376079334e-05,0.801430642789114
0.940655260539216,0.505624803403788,0.000511520533828919,0.0105459257040011,9.76999990668709e-05,0.584697250491269
0.38847419187148,0.383964082952867,0.000285478414220357,0.000987652816660911,3.47513939835241e-05,0.217584785038263
-0.0511824106415863,0.039216618644155,0.000160861400391734,0.0104076218911562,5.49927094121779e-05,0.776403110072792
0.527415569039437,0.452113516041701,0.000602107124114655,0.00170898279652555,0.000145620692166444,0.418554431764825
0.235854056474311,0.474503137032302,0.00056495402383856,0.000724939632124223,2.15052894929146e-05,0.152790426260864
0.946977018101614,0.412344036910253,0.000312786751397209,0.00561767197831857,0.000123302870973734,0.507705914796357
0.450065123995076,0.51180124609767,0.000467543539087963,0.00211230315775591,2.54323623263714e-05,0.242406040463538
0.110266100580452,0.0591111160330999,0.000143812771204864,0.0118924821893467,3.4640792039258e-05,0.851644823369747
0.389289624925779,0.555347338160346,0.000390767026327196,0.000991144182587391,3.13977799305101e-05,0.0757912096164664
0.959812548523442,0.410482695769816,0.000351243399736351,0.00841580511617435,0.000102824369023209,0.58997162460907
0.284092525686655,0.572758293468648,0.000613030175783363,0.00150274970243396,1.31104446739005e-05,0.143266052324189
0.612466995213597,0.216253742804679,0.00021211370404582,0.0035331779565087,9.65465410364277e-05,0.72028593111576
0.869460880031288,0.488775212165842,0.00033815469406247,0.0053777001581288,5.45641518061229e-05,0.433749825593677
0.506572018039966,0.530187330596619,0.000739636841242967,0.00322103340820852,0.000100608958667959,0.411705132860469
-0.374139044845633,-0.0474366932238304,8.65096553129733e-05,0.0124839402623335,0.000156517764854724,0.702002542132431
0.952477033323105,0.51563000849365,0.000496967589266279,0.0107228851669548,0.000228509082204251,0.596363744185805
0.124849168999537,0.0383014231643649,0.000100873278294312,0.00753855598570521,0.000114095325822282,0.647268847140148
0.85452179361769,0.48773547177978,0.000372505818544528,0.00418451955620351,4.50041237594671e-05,0.412814274680403
0.432652616657657,0.325432135158817,0.00055737259506631,0.0016128449686695,0.00017083092718842,0.642589657140985
0.992908540469498,0.421985994025912,0.000364520839517924,0.00937712923171155,8.78648387352107e-05,0.597068379054626
0.32596006803893,0.105673048731952,0.000174619406223343,0.0117321036852209,0.000116197043519242,1.00204991135134
0.404143860188662,0.347918294357705,0.000606291864971426,0.000966875532006502,0.000131316254254969,0.579307002244671
0.603155091188221,0.225872952539198,0.000205062522502929,0.00226414772641878,7.84889120338285e-05,0.730205872648514
0.453389656078324,0.425855018140073,0.000795883594590162,0.00442252361710446,8.70996186257363e-05,0.625812194015873
0.495808749930891,0.203062993177025,0.000332587310048759,0.00720738906642529,0.000207078309909301,0.700351799256448
0.266788507167315,0.07434786165271,0.000114654579155691,0.00784025707838144,4.30553170879395e-05,0.968117673956523
0.474127771643914,0.548927878169633,0.000433763579943112,0.00219099487756191,1.54904730704084e-05,0.176660297529349
0.221881703423926,0.469204042532977,0.000777506534081771,0.000570595348740457,5.09113023944049e-05,0.241582656790469
0.680872905814272,0.262702705631291,0.000273207765914294,0.00759623310275513,7.0201049138131e-05,0.861179506040734
0.26800176674142,0.443596204447237,0.000425231015447516,0.00140331819179113,2.06262418249539e-05,0.214332118673973
0.179932711169938,0.0616475981698751,0.000126618226370562,0.00979168880884893,5.7270162082998e-05,0.803829013847329
0.511319898572476,0.590246104579922,0.000632064337964874,0.00272980035398092,2.95569821385968e-05,0.257050034631261
0.574254541743704,0.496289196132254,0.000872809562408674,0.00620580967558498,0.000187332999662003,0.594749265485329
0.706636695803839,0.33849024156982,0.000458825331028368,0.0072416948627238,0.000130580411905004,0.614881258598085
0.613982838399413,0.556162194369132,0.000799215153680821,0.00478690395252831,0.000214571669591806,0.464978935255611
0.402203791548941,0.669389133364625,0.00129325290287234,0.00367569520847491,4.34807501100697e-05,0.328538190037805
0.542813505522124,0.462951655033056,0.000642845036837374,0.00203219536434235,0.000129253264485216,0.411725507673412
0.737208494421967,0.563693186869381,0.000721615840679476,0.00960862299237717,7.7338461465723e-05,0.588587371526324
0.103983279971974,0.193629246072246,0.000132932381283304,8.18377746511653e-05,1.48325532407029e-05,0.0266299182746772
0.536677498929902,0.453241986107713,0.00058996062062999,0.00406704473268537,6.05244374043304e-05,0.527727147794044
0.511157163527316,0.39659352489621,0.000415076246359164,0.000183689508046332,0.000129375051500937,0.359958887197942
0.25361354371415,0.110483822149266,0.000214895310754079,0.00419608227523957,7.20152412679272e-05,0.875541419918042
0.167981348492995,0.0528517843815423,0.000110506509014655,0.00702712359720916,9.70819953561821e-05,1.0784158053138
0.130405138669223,0.278667045141696,0.000207699720898903,0.000364912449459216,4.15131262714481e-06,0.0344185324611913
0.564644156366522,0.27708749753704,0.000216564932320351,0.000222950039379725,7.76459987946491e-05,0.50271852688551
0.49754036661449,0.467358774149467,0.000581927428106703,0.000335884558257741,0.000202938170435403,0.312137917043733
0.692204612831117,0.326656542690873,0.000377533601813241,0.00507874188729521,9.77479627762593e-05,0.652638317194756
0.122549408603868,0.277436849876298,0.000255604775421773,0.000222604506253808,5.83973813730919e-06,0.0572033805386631
0.531965820208563,0.676859472587217,0.000812775493832171,0.00476855605789636,2.83456669238374e-05,0.281131600161481
0.048797945455377,0.109617370793701,8.00933947676714e-05,4.55197784222014e-06,2.28365909508334e-06,0.0354986321743327
0.194013744376302,0.38968193137284,0.000322407130810234,0.000259661784134532,2.50403231474864e-05,0.0515596476705158
0.463178677569604,0.40897960822272,0.000323767991440666,0.000710293601704215,6.46100353798342e-05,0.209404529967585
0.349870124822739,0.549230861080374,0.000698334251326397,0.00155628113568768,3.86808579598201e-05,0.237593622591176
0.35912959179239,0.570064962202318,0.00103890180141984,0.00337360647349948,4.87432744151112e-05,0.377680225531682
0.336093248555541,0.0803656364102304,7.50310299549842e-05,0.00322121864099001,9.80591730005064e-05,0.736699755758632
0.0268782265295986,0.0455403046316517,3.18732430901064e-05,2.56831381555589e-05,-2.12857675922646e-06,0.00804736425473038
0.912044349572902,0.324034603075786,0.00023651062852466,0.00892907406731837,0.000107819244362402,0.717049500628789
0.536425336638834,0.337631846756537,0.000466748344701494,0.00530603259735491,7.26024992878983e-05,0.777868961669471
0.109637491292554,0.224950702628234,0.000175566776342135,0.000236665702905109,4.12715334116753e-06,0.0589243239260903
0.424047880972069,0.465927785487814,0.000483407930791866,0.00106176435895986,4.96695454194227e-05,0.272012041721691
0.613349999506961,0.59280403066023,0.00108090725767633,0.00773994152886477,0.000188804357419808,0.512951714517713
0.569894042670414,0.369216866334911,0.000334776464937709,0.000380252432710922,9.94690013726893e-05,0.344761926341116
0.623085973576589,0.191159154211232,0.00021187820385506,0.0154476950435711,8.6382232752832e-05,0.830227201624133
0.286850356538843,0.357303620212465,0.000482472901595009,0.000374119275237051,4.16611620188182e-05,0.36433086613886
0.592538893999691,0.524738253125687,0.0006172579907066,0.00475243669808137,8.05458882897532e-05,0.474562952537059
0.555770666299558,0.561894294933609,0.000439550666308357,0.00215428319624842,0.000115440290660287,0.173562450300658
0.402039672608304,0.575505077230306,0.000508017827133059,0.00313786266807335,2.61282145910466e-05,0.226263208204902
0.252990573122056,0.504719230538176,0.000571960274655648,0.00117912825533752,2.63445620865136e-05,0.135899494591581
0.554259002073587,0.361916128579502,0.000385202671001896,0.000417919667121366,0.000125121701337901,0.408800627487395
0.275590109805383,0.433721505792833,0.000476915868031952,0.000837644176232855,2.66090627301145e-05,0.202489721243453
0.261384348129269,0.524603563780404,0.000653027302660773,0.00119905552152363,1.88582174869679e-05,0.164801599739008
0.956929299883685,0.321370611839354,0.000212496133372094,0.00712136854238924,8.72368754982661e-05,0.62438025366255
0.413328277768478,0.519959897634106,0.000419125664937098,0.0017708344631703,3.08117870096755e-05,0.168511143583835
0.24593410526856,0.378892128982269,0.000378236146502279,0.000273669277712099,3.66988653343089e-05,0.204284492981704
0.617590936971274,0.620773536350789,0.000822091018056506,0.00242524923949888,0.00020443511605842,0.25796056396557
0.61917094560822,0.23932792559978,0.000200942149254289,0.00180158951247083,8.54816700728778e-05,0.683532978473291
0.19812987048235,0.424209687466336,0.000370658347796852,0.000568245070038672,9.87132847652377e-06,0.0669202715568807
0.274215273702191,0.163129860611943,0.000402387646380816,0.01495573515805,0.00024034964837029,0.799450690957217
0.215378915561097,0.469657976814169,0.000792043276050771,0.000924410738420794,3.33658986539946e-05,0.221034710569239
0.298584438021452,0.512632883704848,0.000478215608030025,0.000801119519918025,2.85997403548235e-05,0.104258414510571
0.157135238354718,0.363194263744082,0.00038932151975572,0.000249354314970755,1.28943272721554e-05,0.100321095150519
0.535566156185805,0.175979413489829,0.000210928143190071,0.00675494515869517,0.000135848651499773,0.816231267955847
0.22049487654856,0.48503636957424,0.000641224302814315,0.000458759665170886,4.38639335949991e-05,0.110118278916266
0.356527612494065,0.438599554469723,0.000908465243356387,0.00205719422446686,0.000115396912307925,0.587657575808849
0.0419140611049007,0.0783956451368851,5.05856404346436e-05,8.44180281223344e-05,-6.44650166559928e-07,0.0123998196914911
0.512418594874306,0.217952123130839,0.000235599397116937,0.00124873758950642,8.48225956112267e-05,0.69894963383542
0.601427429618909,0.28836812002559,0.000383389660308075,0.00545195571221437,7.4902861272053e-05,0.760690364891288
0.215971027476069,0.446747572504294,0.000686227967732639,0.000181874800931619,6.39242001023496e-05,0.173005697878834
0.141140343392887,0.214174046467186,0.000137692247434973,0.000119359030594202,6.9012690004851e-06,0.0671166522215611
0.263222480442038,0.410462117786158,0.000674512478837041,0.000281155701890997,6.90412177405793e-05,0.295859238526442
0.633428882065231,0.291970804864624,0.000200819869924779,0.00137064140987631,7.30788332601483e-05,0.591717940445089
0.65463123927024,0.411704792696797,0.000461261696106127,0.00213280069792877,0.000158995911709032,0.453360124159675
0.702273074195723,0.392189847471177,0.000299347751643897,0.00375187772908331,8.527783923179e-05,0.575871374907229
0.324453377896939,0.547942905492753,0.000538398962198837,0.000588724751481169,7.01470670440543e-05,0.0911921367853297
0.904887345351048,0.556102131303468,0.000421352231169909,0.00801467742955727,3.8063920070177e-05,0.468189531488241
0.361395570085965,0.519865195610056,0.000462037277609852,0.00232925174383314,1.9387846882846e-05,0.218928809929854
0.526754445883162,0.414201553353011,0.000651611782895983,0.00402444801288367,8.00555091635749e-05,0.591763645585405
