"f","e","d","tau_q","tau_s","v_s"
0.245316788182309,0.401201894140401,0.000280461470534843,0.000776857118306731,9.02939500916357e-06,0.104247950288488
0.491194081893461,0.455601448228213,0.000614453067429036,0.00370623335191709,6.30377452993826e-05,0.517796070354281
0.3384713500114,0.372493645166706,0.00078856315573184,0.001711551249912,8.26948218208027e-05,0.590990095993868
0.402847129243712,0.383227196751683,0.000518639608047413,0.00108732629248179,5.27007401589776e-05,0.41293873216178
0.399714237652921,0.682958838081432,0.000920038247424069,0.0023276115637779,5.86085147102883e-05,0.188139006555866
0.695091441418868,0.627276220185759,0.000566321528677985,0.002442871302038,0.000103440998541101,0.225566737175796
0.219500509737585,0.438226957387597,0.000800254562939365,0.00181158618262903,3.35348948599071e-05,0.347542395657362
0.792964132000875,0.257856836019254,0.00023557116255939,0.0143327749825497,8.28498597477386e-05,0.879537511848448
0.312969025318518,0.391942791717097,0.000611464289949782,0.000549693211576767,5.90752982623606e-05,0.349984103845241
0.383449358433955,0.404697762155657,0.000341454877680672,0.00111733809504833,2.97134628003532e-05,0.226144789512941
0.541539306997549,0.457609006484452,0.00072605421098535,0.00204481317589969,0.000260837406119205,0.460346118334048
0.0539380704469674,0.117904763792141,8.69827536917772e-05,5.33211252921946e-05,2.33325747603956e-06,0.0347538731052616
0.388675073849171,0.530729660499072,0.000799985288113181,0.00350229502537606,5.0366168178877e-05,0.414792730444822
0.144068332259849,0.0610822389596731,0.000165890901321005,0.0193140253153343,0.000110359437426059,0.914056620568222
0.551567098040352,0.465644700820846,0.000442080097575784,0.00210544023482763,6.35250368953295e-05,0.384272404327286
0.110136399984621,0.197370587740526,0.000134400500877344,0.000168317899298754,3.34804656233941e-06,0.0272678909023669
0.792190354713341,0.554073420769503,0.000589238610242059,0.00617870691110818,7.61719634564644e-05,0.471121444152531
0.719419868625902,0.529552257878607,0.000604208546642553,0.00670706477649705,5.6382274402982e-05,0.533491872046321
0.37059498109542,0.641394870886197,0.000685629482661657,0.0019373114223703,2.40487565964297e-05,0.167418734457544
0.485114413736815,0.128375887765556,8.62722959674326e-05,0.000451130910400233,0.000156979954596795,0.724314881251376
0.554863991909643,0.399154975948822,0.000551633918820567,0.00344831528406501,7.93798474148249e-05,0.574241666159714
0.376790201653334,0.665918931459188,0.00132134106768246,0.00434998107370455,9.11677472438352e-05,0.359685209080694
0.099904287728561,0.0567945302198128,0.000150689590330748,0.00534309614006556,6.50391222801253e-05,0.868628530399444
0.195089416372072,0.304118739772972,0.000190029170163273,0.000342577521901278,7.75513708780386e-06,0.0724460091761628
0.729662001768347,0.539210112737263,0.000828859872104702,0.0106264481181333,0.000112826558794462,0.600662582507237
0.0653504004153009,0.133775324221899,9.83007427765597e-05,5.21322667567835e-05,2.53245979733782e-06,0.0382788371288823
0.215095346837079,0.368591470698239,0.000366029233562403,0.00024378775188733,2.04025410448393e-05,0.122325491191708
0.404855293944533,0.180137115429432,0.000249747253335786,0.000311949799321339,9.44511019364834e-05,0.918075372904966
0.222083023939712,0.404762579222393,0.000878483092625777,0.000975405375504587,5.051769224994e-05,0.446545039533591
1.0004129452336,0.465956135032763,0.000371466505464563,0.00661966575197265,0.000122498124140266,0.477131637801002
0.501212671407835,0.39333766264802,0.000456853204756703,0.00117166197377636,8.75330397025283e-05,0.449875797425829
0.593194447989371,0.203984874676692,0.000264615649690075,0.00465038893102072,0.000329832067353589,0.602871392901676
0.513792982646057,0.411353118451332,0.00032776616846792,0.00133801661811971,4.71275213282839e-05,0.323573128962314
0.459316422831892,0.448592932195837,0.000421832929825358,0.00117095885367454,5.16491632778844e-05,0.232108368031562
0.34093494267426,0.457513646889106,0.000364580663409792,0.00106335860750255,2.15143183816621e-05,0.140145963744817
0.5608951866137,0.179546765441284,0.000188584388726035,0.00770454836427563,7.63286915591773e-05,1.04313743731668
0.427544411750665,0.139223105339876,0.000193403577265971,0.0113393799110903,0.000149171753149975,1.08348644625687
0.603064135722842,0.251467852229426,0.000375472532720219,0.00605524264055653,0.000338449292203958,0.617481721548104
0.236517749574696,0.523475327119719,0.00103940601333016,0.00112035967803212,6.52852388840787e-05,0.240386430709571
0.135555873396124,0.263414212803164,0.00021874355468207,8.75445430422699e-05,1.73001243880341e-05,0.049378336242394
0.859605983131946,0.651334886368812,0.000655733331077789,0.012872583982709,6.24990326138289e-05,0.538846927703343
0.152419422839512,0.329710705187912,0.000384415227875377,0.000216835819138588,1.45080064623728e-05,0.135267643033703
0.158634681146661,0.25719047873183,0.000162785058436771,0.000375959898129224,3.33128385976477e-06,0.049929781039739
0.248759059982763,0.442489534135708,0.000367460340224044,0.000249567414350165,5.93771878888701e-05,0.0634315918173776
0.0491686269408316,0.085041395719977,6.23300706240452e-05,7.42932699477513e-05,-2.3159377193825e-06,0.00632788266095192
0.241958411939011,0.464901972719211,0.000371046669552526,0.000826103566495315,7.21189191675227e-06,0.0903660435510827
0.3290447025501,0.525798116434473,0.000703967902331997,0.000609639862393919,0.000124247492568102,0.222500888859357
0.683461308417563,0.244374186324488,0.000270874972273668,0.00754664105799931,8.23155765744973e-05,0.666008579255082
0.682542935782155,0.588125803922901,0.000759776689126122,0.00353379281388006,0.000198336782276006,0.336013368293141
0.560261012837973,0.558819365748907,0.000465220293365349,0.00213949572341507,2.59298682517003e-05,0.208998995920218
0.304995103275308,0.115274612138729,0.000182719955992368,0.00198531938505427,7.29404804587153e-05,0.944487645668926
0.481763096681737,0.757753100900077,0.00153844754080088,0.00866794756594747,5.11447398304451e-05,0.414375459042295
0.732037128893292,0.264721404576892,0.000243677070884307,0.00552439038951728,0.000129310155782447,0.737479568736842
0.370368008140617,0.142036265368304,0.000242767165400082,0.00339235358847075,0.000221532703424261,0.812163038869777
0.476822772088567,0.541078712447275,0.000964400086780501,0.00483166513141812,5.24565904585289e-05,0.499916773796311
0.742421461258372,0.553518179102778,0.000878139597163604,0.00794093998483662,0.00021901278595521,0.481441246944237
0.594001599401056,0.431053834902931,0.000693123728837117,0.00596261043706267,0.000211693392808321,0.663021256644218
0.513140961428288,0.591785143422913,0.000642519145142816,0.00239918884755956,5.63894464477275e-05,0.24883533598687
0.165378027249451,0.282388224064212,0.000188723460971808,0.000296189073263964,8.63328214444554e-06,0.0794805155148605
0.381591433509196,0.47284888252028,0.000840066151251385,0.00231648091182236,7.88592113805576e-05,0.483804150712143
0.60537271749297,0.185487479998361,0.000162122413894408,0.00108945895161042,0.000376938865399347,0.74689735815237
0.321686593762193,0.498641814220764,0.000661741427320084,0.00237705750318367,3.46115186499908e-05,0.27701707820848
0.0547012814967752,0.112710119700695,7.85197671903365e-05,0.000175356681554129,-1.34625088850065e-07,0.0153325285824993
0.539544986895041,0.25391519870111,0.000347369186722745,0.00521797205437146,0.000106796106676751,0.909112482877433
0.783366131384644,0.223908082325969,0.00016910728023001,0.0086569860643999,6.20073921355168e-05,0.698625491640802
0.314186405070908,0.541293440681389,0.000588212522455968,0.00198644234392301,2.57443719111963e-05,0.197642512757173
0.382483357821256,0.586199936601824,0.000688553461181068,0.00330734455691176,2.41082301336339e-05,0.24060913931686
0.746628470444182,0.411690648455456,0.000359360878805629,0.00159179720196564,0.00023056264091615,0.439022596701172
0.671871260015983,0.403742565127875,0.00064082497747964,0.0103995328696402,0.000108069284351107,0.721912510254168
0.488101414272532,0.238888992047112,0.000391898035930649,0.00699120071349433,0.000105156553461389,0.908483497125196
0.591294660217884,0.17664453699831,0.000159972767084803,0.00405409047597059,7.02325117484248e-05,0.739088993922213
0.136794795694037,0.325995699084794,0.000322600098356923,0.000214595420795581,7.62522267524712e-06,0.0616346795691349
0.411995569380574,0.487050869264666,0.000491764634057134,0.0016943137686286,3.68938582450094e-05,0.230902584496173
0.508686086184366,0.340454409288215,0.000238367272569379,4.52566555653686e-05,6.18458098601846e-05,0.35537427215578
0.0155772290617546,0.0332022796475704,0.000169702867315471,0.00469314163715737,0.000198870915006981,0.877910499294654
0.525861189969408,0.4333194670179,0.000321866992082878,0.00118146736836775,4.47552278555883e-05,0.233816465398449
0.222000484186913,0.409271361461222,0.000386512851537291,0.000347788242644987,1.80529252651998e-05,0.100303840767296
0.59705029600824,0.765391945973706,0.00122909842358268,0.00906029045427904,7.01178926009221e-05,0.428238343953412
0.249757061885964,0.481356502030065,0.000461405463643674,0.00114946338160584,1.2409880622709e-05,0.122835597268546
0.599425153207691,0.687598530211272,0.000728523169990663,0.0051032582920742,4.29926905173455e-05,0.27041410882492
