"","f","e","d","tau_q","tau_s","v_s"
"1",0.332087801211622,1.36463229324383,0.000315109658977611,0.00387737175694954,7.08943778658713e-05,0.378136465762365
"2",0.494573667284262,0.697551668474794,0.00088533865057996,0.000945435793133637,0.000200113085831814,0.610210762015281
"3",0.791627402274005,0.365913297821666,0.000230694389923237,0.00348892010515726,0.000219098207069833,0.863636850738305
"4",0.91914684415618,0.697209051970289,0.000563937259071017,0.00606722094779136,0.000178381240618733,0.593833667297609
"5",0.400615294659581,1.00199679717311,0.000281605888428542,0.0013348619352556,0.000116889789787972,0.525490326150129
"6",0.247493439513124,0.183433695088772,0.000220435655445081,0.00561071138748478,0.000214761236148696,0.767537839701748
"7",0.607186089457414,0.693811157190795,0.000755176320151812,0.00135843051091783,0.000237008082596316,0.636895539134509
"8",0.245722726798307,1.07054410947998,0.000625085125836532,0.00124013691377936,0.000100502643703976,0.493727453812857
"9",0.99926515159559,0.634741570749642,0.000394909468271912,0.00387102362857744,0.000203620928181873,0.577006028232729
"10",0.456419859842834,0.935371636194236,0.000504416407653227,0.00220744416393915,0.000102001640463978,0.520713000947284
"11",0.3684787258545,0.193833044161869,0.000197229998984849,0.00645150153926116,0.000174266578800474,0.875706653670613
"12",0.387663353808235,1.44764671131066,0.00041784912479376,0.0025950709517448,8.2473134707699e-05,0.30112316718906
"13",0.977921819938689,0.612511810413699,0.000419719081998576,0.00524844791430196,0.000189029421983562,0.621608222029873
"14",0.263223642179411,1.20957059315874,0.000622429302973512,0.00245722895995753,7.98178328960268e-05,0.451106620110125
"15",0.701706012608911,0.368919162080266,0.000295139837626979,0.00227709736777784,0.000217987289878299,0.833832289703275
"16",0.830551243848391,0.765540602232934,0.000376495231788433,0.00396153164235832,0.000136766870879502,0.581550564617112
"17",0.538806822638809,0.766141865720034,0.000872367444884072,0.00250340827429767,0.000185492470557242,0.634644281436212
"18",0.109169127401523,0.122993725696732,0.000182914151445738,0.00764218491653719,0.000378833710222484,0.616640962462465
"19",0.986065510214592,0.743085486551691,0.000564122846806658,0.00720897297403352,0.000312883453579987,0.627455734642889
"20",0.561566013008113,0.206900696684377,0.000182522024782301,0.00485887117835687,0.000282559352711766,0.664551672313843
"21",0.814240620328571,0.725119693976351,0.000426250507874428,0.00294341779517445,0.000122537800735607,0.568084905871976
"22",0.533558054671186,0.506200812054864,0.000707450996836974,0.00107865012158906,0.000289113301088338,0.816693470016334
"23",0.98825122626867,0.619177300762069,0.000423591674403772,0.00562384879927796,0.000173479414439029,0.620158263868643
"24",0.559797560290566,0.249950600626219,0.000252817051402099,0.00724328907954582,0.000278227741412049,0.970557723611619
"25",0.483749431663233,0.523957344454215,0.000759595128389677,0.000664463024276438,0.000243032198801988,0.803304288101688
"26",0.670725915011414,0.373254192343673,0.000273787074895989,0.00146306084705768,0.000187414165291773,0.880587954958668
"27",0.466658332459268,0.564121949450602,0.000864338784678566,0.00253333995048249,0.000189340359218291,0.775625643092986
"28",0.680775011677034,0.3979759390913,0.000445392494916082,0.00450602674215287,0.000341888445737101,0.703149135693448
"29",0.45660880575246,0.180697707895702,0.000170246330671195,0.00455133779864645,0.000169862862797655,1.03935080706345
"30",0.41445633430539,1.14915958393415,0.000408122073249298,0.00280281287064748,8.1675786964339e-05,0.44405119958384
"31",0.262791315782567,0.886277240952564,0.000959695546531035,0.000681901646251237,0.000139856257681335,0.597960844415308
"32",0.694558989191585,0.405705016493917,0.000329894084723662,0.00448120788090132,0.000171155234146439,0.938955798097501
"33",0.259124661469574,1.0230709285131,0.000417147087000834,0.00201035109191998,0.000103794370039819,0.585746388304706
"34",0.473439367252013,0.204961664415273,0.000195858027559593,0.00579552710576728,0.000209266158839031,0.833661057354145
"35",0.510123014203251,0.915641369232276,0.000682433866826452,0.0025379533395183,0.000102930680086957,0.498766786468514
"36",0.60852713606462,0.668466012515122,0.000979921564851693,0.00395854466661225,0.00028237579301655,0.694573210906978
"37",0.770327899446475,0.536807915068605,0.000538950005219533,0.00425563725523397,0.000228834454449659,0.631843520566121
"38",0.651298193208595,0.771295061558675,0.000931961421617183,0.00350247339063513,0.000309210714800339,0.610286780240235
"39",0.397381115735362,0.800482491824526,0.00138751868598888,0.00256714890611715,0.000120497323226495,0.522834573494887
"40",0.604885814153657,0.684460766203212,0.000784292330704597,0.00157418624165676,0.000218428456719098,0.61610421788171
"41",0.70571187566181,0.712856274385181,0.000739130349251799,0.00531690764424953,0.000165114492350974,0.645466062921662
"42",0.217128855087471,1.34965299007902,0.000276585022166479,0.000776932645193063,0.000115249580708359,0.315937427380312
"43",0.553723796193928,0.630090065843219,0.000671618887439019,0.00268477491029059,0.000153706304901085,0.731118546288686
"44",0.610974484166774,0.6899806285511,0.00049964186371876,0.000164286996702971,0.000222084100546648,0.606087019185945
"45",0.385078841580484,0.230490610052842,0.000290820187299214,0.00240625452893278,0.000210256712866689,0.982481820504132
"46",0.424938807684898,0.172390003320899,0.000189895789872344,0.00449889579552613,0.000271836930872817,1.08068919123727
"47",0.22493544801403,1.4509449538379,0.000383441273624866,0.00275241658033264,6.0580826468721e-05,0.331996614573247
"48",0.665478823879474,0.484688633928022,0.000275226833684264,0.00016910066997242,0.000183882122855585,0.720635158326034
"49",0.58254694926447,0.765882768719699,0.000714063631028731,0.000324655286776959,0.000317705937669851,0.560062768841986
"50",0.748656468575037,0.513147638613344,0.000466141604646515,0.00317876471172961,0.00020401248467683,0.756076423069366
"51",0.185477219335093,1.1559439569634,0.000394195674803188,0.00120860499384752,8.42215677726373e-05,0.438160195439842
"52",0.501657445735982,0.957848584052632,0.000831576190703123,0.00380066073846076,9.85735801284943e-05,0.491329196482226
"53",0.148374817078655,1.11224867152794,0.000211967574270883,4.27721350395788e-05,8.80843667420874e-05,0.454745343506014
"54",0.245180466783714,1.35227836777342,0.00042482948013461,0.00126576676122974,0.000102701912526514,0.337303902639397
"55",0.53324670938089,0.946288464454078,0.000367886573875561,0.000879066406957139,0.000139120336922476,0.476056930811164
"56",0.375202620475925,0.949193280030971,0.000793825276565166,0.00168884541270187,0.000118746109330436,0.526314371426718
"57",0.379220835125267,0.750752815865598,0.00118278988826314,0.00253434111788543,0.000136617836761127,0.642230223679331
"58",0.621463870569165,0.216744533546319,0.000138034139663761,0.0021712552073463,0.000256357045305505,0.817976235762011
"59",0.136555714494788,1.31199329629578,0.000146297962939623,0.000549211565108033,6.55653223358583e-05,0.349070678954156
"60",0.966481887382206,0.518105200581051,0.00030520944880287,0.00582429679081389,0.000209419111212015,0.749666764338661
"61",0.564852578756997,0.488277776736635,0.000526482406838189,0.00314467905679656,0.000173005724462912,0.912996612191078
"62",0.182195635442041,1.10324176519133,0.00028074370889449,0.00137558875399793,8.42207872858511e-05,0.474430302349956
"63",0.458696382146517,0.844605530403916,0.000537674410986212,0.00108367625982477,0.000136124979894714,0.55728029956535
"64",0.601849014452812,0.734626894510928,0.00113238448777434,0.00461323664976975,0.000263784509920831,0.55069515067787
"65",0.674245066056801,0.662711182598125,0.000413410061074305,0.000340426226886161,0.00019092316450754,0.578404227352985
"66",0.776648335065615,0.354848326715719,0.000272308419285445,0.00853110640849624,0.000210604296495223,0.77320691129509
"67",0.349415203833035,0.640358477692164,0.000604703116741676,0.000340050971503842,0.000134623634735459,0.710456913888109
"68",0.609705947335536,0.753348772649833,0.000694257258615011,0.00339889881315037,0.000168588095700261,0.660927237982493
"69",0.539403995838504,1.22733299572932,0.000443074706415443,0.00302841980060773,0.000229022839859906,0.41028146945139
"70",0.355532112589472,1.16027898461334,0.000470075495319755,0.00379490734070262,0.000103690317162397,0.525520737379224
"71",0.258820068674186,1.20298084222473,0.000622820577288019,0.00232760385565804,9.90535400891426e-05,0.476362599634685
"72",0.665435892221243,0.610165570556433,0.000486896748914896,0.000346197673698614,0.000222828424331743,0.635609682763629
"73",0.310095716616841,0.922706305862537,0.000554783189505836,0.00111674003376531,0.000109832844482311,0.545594003932951
"74",0.270873901049181,1.0519692292361,0.000724020312856218,0.00180298484076816,9.23678419831188e-05,0.491775302597142
"75",0.992850904351399,0.511800821371855,0.000283625423443802,0.00457116287673331,0.000184107333539013,0.674560180902286
"76",0.383957954043956,1.21457920451799,0.000402171274031268,0.00264997541367337,9.99970803350459e-05,0.452484811912173
"77",0.274616187751404,1.00407688882868,0.000406753197443042,0.000426489859296231,0.000123608842324323,0.577141069626691
"78",0.650696369584121,0.876183764204971,0.000963335974729125,0.00230075898012953,0.000289443310153689,0.423884004842842
"79",0.70999975607845,0.402179991755928,0.000269226731047746,0.00121488025986854,0.000197201170109133,0.83461642943204
"80",0.242227981416824,1.32415239218699,0.000478478833661773,0.00225085965736116,7.51911641258559e-05,0.382450577933553
"81",0.525377081713066,0.366481786036219,0.000454062308708116,0.00822188198465571,0.000392023458682143,0.636576783237558
"82",0.255031537852325,0.87720750222547,0.000984511345470788,0.00115609106413553,0.000118565651737129,0.582616449990409
"83",0.304762269378178,1.28623238398014,0.000512996806900851,0.001800882871376,9.2194463733479e-05,0.394528959933715
"84",0.184461542459298,1.07240006931122,0.000459227475060699,0.0007206053531568,9.72801369981582e-05,0.488852127743315
"85",0.70867562693882,0.33692042875081,0.000302528436882662,0.00431157281300616,0.000274159005369366,0.848153951704685
"86",0.233222334967295,1.20729765807777,0.000712371749473366,0.00108025851754515,0.000121179834773751,0.445985077661823
"87",0.398357596409323,0.608712666100327,0.0011055332484469,0.00148088182984215,0.000217657432641152,0.830006746118477
"88",0.163335639657354,1.35675050512094,0.000196004488815404,0.00127040863541629,6.29223903515703e-05,0.323280166390871
"89",0.594207719234029,0.366890140683854,0.000315967927354551,0.000810990607991813,0.000198886667961477,0.885556818384081
"90",0.633605619730459,0.443637018708324,0.000442423894312869,0.00315256633492866,0.000178269496103522,0.874194061720797
"91",0.249853708132512,1.01346739942497,0.000812107798726666,0.000292906556148741,0.000148582618436717,0.528440463866767
"92",0.229880584757878,1.04418589965236,0.000193842883952205,0.000508448109005896,8.81818387725312e-05,0.431262615896751
"93",0.339445373761808,0.747182290059908,0.000901870142309826,0.000291855174944435,0.000160957556999616,0.642403919551793
"94",0.720087050491267,0.505958156226855,0.000252615850758667,0.00101759946499624,0.000176055721106944,0.766483195268138
"95",0.750205126970982,0.640104125597088,0.000589609641701556,0.00162346447394451,0.000251344080540155,0.619403907291601
"96",0.746549042424459,0.6512312803561,0.000352437321205888,0.00288225459368759,0.00018150427216154,0.735442653286153
"97",0.327969886758326,1.33007422551507,0.000570173436676614,0.00141804894808825,0.000170086806861433,0.356393466514101
"98",0.802478539684807,0.785615795054162,0.000433464986412281,0.00511982526209205,0.000112073858523242,0.599295050493974
"99",0.323994591776798,1.07045736775502,0.000433708172201229,0.00290321379631474,9.63134935662248e-05,0.542399761486199
"100",0.55301609163225,0.568043671111437,0.000732245967298909,0.00243566516159183,0.000179884500067364,0.756438720668752
"101",0.822796884157527,0.363775852056477,0.000220032821787749,0.00307095016079321,0.000184627103321766,0.773404665330417
"102",0.280241533495393,1.31682127493738,0.00044505796314874,0.000824351127031954,0.000186608904440435,0.359612469488555
"103",0.545680259023612,0.563760557624166,0.000642268465665658,0.000737753572509019,0.000224756618325177,0.842057214146741
"104",0.49907015718617,0.253660026450508,0.00025610380354215,0.00293907964628677,0.00019754987589559,0.995221262225161
"105",0.617299672471829,0.322129821197584,0.000247413601968572,0.000139752178082096,0.000223281850501382,0.965482531494288
"106",0.669468858663547,0.418104645570042,0.000471341928309885,0.00523728863445272,0.000337078668438596,0.914973964885191
"107",0.304871012392756,0.986368875985507,0.000385231598973024,0.000336040497011712,0.000121649484648281,0.509232320835198
"108",0.554450676404577,0.909198866169186,0.000905217471072956,0.00209179527664859,0.000153922748430843,0.462929912254012
"109",0.821461743584073,0.524342625150654,0.000326869131102962,0.00102568290367646,0.000229774456137294,0.660326063561387
