"","f","e","d","tau_q","tau_s","v_s","y"
"1",1.23262015497312,0.991959332092665,483.127422549296,4.27445260249078,928.183236159384,0.789187548309565,1.26972048641558
"2",0.975761432433501,1.0030982093187,308.897229330614,4.22035561874509,779.023053869605,0.851828655414283,1.01921534489446
"3",1.01421585469507,1.00950917077251,206.620649271645,7.12515931390226,776.434263959527,0.9175562675111,1.00698131805315
"4",0.998432256514207,1.0076254742546,309.822823398281,8.85109398886561,922.540046088398,0.907133997417986,1.11060263257332
"5",1.2802845237311,1.00399002946913,295.059696235694,7.25052597932518,402.964159473777,0.663246591668576,1.05464544648027
"6",1.00425215880387,0.996852273386903,438.189045502804,9.12236518412828,302.702170610428,0.68619935605675,1.00681280548238
"7",1.39840029948391,1.00661771847866,227.129727730062,2.45629094168544,948.597491905093,0.913105314131826,1.19257631959903
"8",0.627852681325749,0.997372496714816,448.600085184444,3.14280362986028,717.19392426312,0.725575281959027,0.695625154936595
"9",1.14467208180577,1.00830668948125,281.030459958129,6.42543317191303,693.014916032553,0.957286914158612,1.16010343281673
"10",1.06953105446883,1.00125369720627,462.140284862835,5.125737933442,777.92892921716,0.875187208969146,1.2088840273986
"11",0.935316557064652,0.994490466499701,282.968278438784,7.59529069624841,252.1594023332,0.891861075442284,0.904798642380632
"12",1.45232647936791,0.9994123159023,455.611710657831,2.87341400049627,629.652876965702,0.96096111247316,1.39600478627344
"13",1.15435752901249,0.991825449946336,274.271695152856,3.73313546925783,772.896531410515,0.835482375416905,1.05871733520805
"14",0.523835654603317,1.00397372200619,373.722487909254,3.28190160542727,413.733656331897,0.683597129583359,0.530136203957713
"15",0.968122875085101,0.99290065899957,420.835849072319,4.65440747328103,613.01584020257,0.880671613756567,1.09224551606234
"16",1.3573431558907,1.0019625614956,513.48154922016,9.14862084574997,494.225312396884,0.714461847487837,1.31765477318515
"17",0.865060277050361,0.995282387146726,367.396071820986,7.19341212138534,581.525362469256,0.636564397718757,0.832587409848001
"18",0.86557495011948,0.995518300198019,339.09942827886,6.52694147080183,862.52861507237,0.653116363659501,0.848101243406741
"19",1.25870761903934,0.998645177199505,341.174409585074,7.61851708218455,688.802972249687,0.625797743909061,1.10680023758945
"20",0.607579351169989,0.996309339655563,536.170776514336,6.97720112092793,432.368258573115,0.983900038804859,0.911416416026067
"21",0.846164503134787,0.999062526877969,291.464838909451,8.55346551164985,756.728108413517,0.803462671395391,0.899420014468261
"22",1.31465531513095,0.991004373431206,216.976825078018,4.35802760347724,426.599998399615,0.769289026968181,0.967601052052488
"23",0.539625028148293,0.99060791621916,226.974842709024,8.50226323865354,677.787650004029,0.822831587120891,0.710200183749076
"24",1.21531692123972,0.998375415503979,536.008402006701,6.15732710249722,789.92838319391,0.828677528817207,1.3065253262824
"25",0.836890769656748,1.00224780787248,265.343175001908,5.83883795514703,483.142045326531,0.605747551470995,0.688406953673798
"26",1.41840227670036,0.99801636878401,467.164775542915,3.76034659519792,698.206281103194,0.95937705244869,1.39400096039237
"27",1.27783731860109,1.00878875063267,375.685677304864,9.50456544011831,755.374383553863,0.918074428196996,1.29375298809681
"28",0.699156004702672,1.002446120237,269.845648889896,4.86389909870923,831.393717601895,0.99255549153313,0.986850062829962
"29",1.35682481620461,0.995721254446544,203.632539289538,3.31598640605807,849.136656336486,0.959966621734202,1.16486029779793
"30",0.759612958878279,0.992744015157223,478.6455676076,8.20627699419856,384.886606782675,0.603350229654461,0.767772293996002
"31",0.923206828068942,0.994203616399318,353.930456365924,7.57520155981183,592.872026003897,0.923078325018287,1.05365723287375
"32",0.643589275423437,1.00965680743568,373.614719114266,9.4186859484762,228.782974742353,0.791478792577982,0.694004711777016
"33",0.979205775074661,0.99977888376452,485.928511724342,3.97351024858654,679.197366721928,0.915546163730323,1.17232780768738
"34",1.04558495781384,1.00884225218091,433.723570848815,7.17929360643029,545.117124915123,0.854091754741967,1.14993258074371
"35",1.16190609754995,1.00464521537069,463.643393514212,4.91323615051806,660.23182310164,0.801659736130387,1.22131966449988
"36",0.614041356369853,1.00915679657832,361.397131998092,2.75153857655823,923.478040471673,0.885161424335092,0.846903466352046
"37",0.594643040560186,0.993295219717547,358.559748483822,2.17239220440388,445.968135632575,0.867228749301284,0.714802605748999
"38",0.676701231161132,0.993328761090524,315.851670887787,8.72384259290993,222.315660119057,0.754421074222773,0.65346218840278
"39",1.4924301286228,1.00462003635708,211.897233466152,6.51843900047243,482.95540381223,0.877577085793018,1.13509771040744
