"","f","e","d","tau_q","tau_s","v_s"
"1",0.483078802004022,1.15644818226931,0.000527153002480647,0.00384814513619285,6.59207963194285e-05,0.436888531571873
"2",0.601733613652775,0.739393872847844,0.000898464523665843,0.00542316266938442,0.000137981277510273,0.79817444429345
"3",0.406192127210114,0.562938215433958,0.00106216192096475,0.00209483258511527,0.000161440543150674,0.902002965626633
"4",0.524503202913157,0.656646407908909,0.00079893664630495,0.00145895318028479,0.000128763577573909,0.732101533264016
"5",0.624125788297094,1.1506473954745,0.00145570623227408,0.00445721073925548,0.000107376687823081,0.381437854174971
"6",0.838164215027331,1.02671814437768,0.000801777391087004,0.00394427537797994,0.000145452282158288,0.397284645835584
"7",0.388903123872449,0.787602643449919,0.00143878774546329,0.00415459541757412,0.000109925381848967,0.770709016029201
"8",0.960778744424479,0.451383630710734,0.000380471505067031,0.0161783116620972,0.000147387958222104,0.857126042022129
"9",0.466541602618678,0.701401285762615,0.00098966948406855,0.000928029320030847,0.000140850066882901,0.719186354893178
"10",0.612520607038295,0.894599301250057,0.000577422006039865,0.00253553417171912,0.000101322084052858,0.551488270034945
"11",0.627131987614404,0.674826905822029,0.000982189420833625,0.00286492571324825,0.00033994672410466,0.697469491031039
"12",0.282868255890175,1.25340088374308,0.000422713019477242,0.000958320617278273,6.65966404223103e-05,0.395456568591254
"13",0.533797489024928,0.857671212280554,0.00121144940419519,0.00585592938012561,0.000125609856123359,0.730046215681281
"14",0.171193438753343,0.131619015025014,0.000190907917714124,0.0179887334467544,0.000156530404893759,0.634753059817816
"15",0.684429889708755,0.80049587001198,0.000647895432494237,0.00352123841225285,0.000138781239273745,0.675000889607832
"16",0.418184981029579,1.55147308166561,0.000490377801186472,0.00199879232581729,5.33984073645364e-05,0.257781794236548
"17",0.85525572397868,0.822253449095178,0.000809318823009833,0.00672846349450499,0.000123715567092232,0.534254022117778
"18",0.786585403987112,0.777635778402482,0.000822020386936511,0.00703230194889255,0.000112795590502954,0.613217216047148
"19",0.617076189171406,1.19391417926055,0.0011454678525491,0.00411998316007055,7.40001387919824e-05,0.383175756668658
"20",0.698143868251752,0.253149240592185,0.000160209613183075,0.000570897759605519,0.000238919632004227,0.875590388224403
"21",0.634278632890561,0.616994250460264,0.000778774857877177,0.00381606124424345,0.000147011474239238,0.765958960957837
"22",0.518221129935665,0.990375126874206,0.00188280497067617,0.00694592493301581,0.000159314450249229,0.589913968767864
"23",0.166031926868925,0.133027644525572,0.000207103843917227,0.00549271549000581,0.000112258773939548,0.919501234571056
"24",0.48016047842164,1.13405114728615,0.000435312464138502,0.00212221251676973,6.62880705859713e-05,0.382258295561599
"25",0.71790717598796,0.738365515016416,0.000850244346294545,0.00961602136885513,0.00014812094065736,0.44688758775549
"26",0.289592689787832,1.204367994857,0.000402092887844843,0.000779720038512682,6.53571086118252e-05,0.389323970273377
"27",0.442285319639874,0.904303193383355,0.000732465240787149,0.000789378728938824,9.00754862335281e-05,0.443724856845082
"28",0.510273894679151,0.312711005517553,0.00039434949144514,0.000404273420329067,0.000172900075223559,1.17913128285736
"29",0.346842302830033,0.682520973431336,0.00140049916617177,0.00184464155056599,0.000134303921313066,0.880362895335993
"30",1.07202873920124,0.72375894759961,0.000546029857796223,0.00695238670703168,0.00014633503019959,0.476381332000516
"31",0.6136167696685,0.662005894895686,0.000676809502360642,0.00160991922566278,0.000164443988143285,0.735815770515005
"32",0.723976671480884,0.342325919693216,0.00042032919427669,0.00538168766419927,0.000355275751874047,0.65262758750861
"33",0.677123779768889,0.798827904245596,0.000509482904716012,0.00263058366748655,0.000123998920571791,0.640990975834696
"34",0.682315288396236,0.89850815112427,0.000690494682967416,0.00225697077687219,0.000122301478107482,0.516587504980204
"35",0.610854244213025,1.08500136107791,0.000648276405842316,0.00351162260410233,8.51898154768413e-05,0.447777607202495
"36",0.733115296781563,0.335062520488472,0.000333487970230049,0.0107790908001846,0.000151433643952839,1.20423727014575
"37",0.590310284636864,0.269691302765396,0.000325173044022781,0.0167334205931253,0.000226931853872501,1.21064100962869
"38",0.672302267615373,0.388394216992591,0.000529222351299779,0.00696930679735814,0.000331818985067285,0.624439122613814
"39",0.413875285984902,0.921214988548105,0.00183329768510315,0.00226466217994197,0.000143329580987048,0.570994358445554
"40",0.348779246990381,1.33406463724004,0.000532414690073823,0.00084737539214651,0.000110009981398552,0.354886937049335
"41",0.894157527094049,0.93913344372836,0.000827681369412529,0.00906378429279367,0.000120404054916756,0.533195581153266
"42",0.339002727175818,0.851258801959215,0.000830022346031259,0.00082381731998487,8.13639050551619e-05,0.516127447987715
"43",0.456199971957187,1.34562027510594,0.000442323532689103,0.00375802136662714,5.14321493710469e-05,0.354901412137129
"44",0.487936091684925,1.29445360054625,0.000684059744671387,0.0014229213362728,0.000201618633733273,0.316556540415959
"45",0.2627478303451,1.93266228715512,0.000329392115463889,0.00349064072081527,0.000125627361569362,0.258895924135965
"46",0.489212656760616,1.28817208079415,0.000706776044621919,0.00389096882523567,5.50869091990345e-05,0.378761842434671
"47",0.520471033310068,0.948095991104005,0.00112258105977237,0.00138414571482511,0.000226556396135919,0.552223632361512
"48",0.773632404338323,0.413022086676821,0.000399806077104241,0.00688576782995951,0.000122592182234909,0.612379539282214
"49",0.764753060718734,0.876181577752929,0.00102033054474081,0.00464618615738104,0.000217277684039736,0.456191425177926
"50",0.775594767857104,1.04199764959126,0.000726180963562029,0.00366502941832999,7.71298638820792e-05,0.419217332502544
"51",0.423820274640965,0.22013852419219,0.000298763131379514,0.00215660155005642,0.000142873328024793,1.13338555953817
"52",0.544528179248708,0.993715926769823,0.00175911587583584,0.008642980053626,0.00010609186764857,0.420051605825182
"53",0.884349143001167,0.457506963346531,0.000400787422902443,0.00714110640124183,0.000196585668723274,0.867193842821233
"54",0.465472363195767,0.247810826168796,0.000377192124490657,0.00420173046343916,0.00029832547250983,0.958274295720574
"55",0.532759436936342,0.760844444732116,0.00120890065831737,0.00501063855670194,0.000113847840040422,0.640715053394451
"56",0.739301653179571,0.737643928203564,0.000948425494260868,0.00798388205524382,0.0001946776334518,0.36925577372497
"57",0.671252465666838,0.637948862750267,0.000924996575774779,0.00827852497732699,0.000283472527247723,0.840337835959198
"58",0.707675836276626,1.02464059513283,0.000961618454634852,0.00413060724501537,0.00011588542931257,0.481431843399758
"59",0.405705034177607,1.14968715719262,0.000426789219172181,0.0023905956658,7.43648437248905e-05,0.444603296943496
"60",0.474220278979027,0.727710780906729,0.00117128587020743,0.00337334346595104,0.000157399860362443,0.804232876382615
"61",0.80784486842131,0.320628511017848,0.00026282459635282,0.00163504632069284,0.000474290570985354,0.920086949658582
"62",0.534888740336311,0.93401165221247,0.00112847905678336,0.00587929338529994,0.000107375807963705,0.642127238030108
"63",0.337854387086294,1.71915598358255,0.000472946789632966,0.00320803145185979,3.26401455852654e-05,0.259635121727969
"64",0.645331930763421,0.429810207485916,0.000531204474971177,0.00736061293838892,0.000182901771638745,1.12039026553099
