"","f","e","d","tau_q","tau_s","v_s","y"
"1",1.23262015497312,0.991959332092665,454.467746498995,2.84306575311348,911.575609521242,0.472968870773911,1.24563913384662
"2",0.975761432433501,1.0030982093187,205.567470472306,2.77544452343136,727.922135076951,0.629571638535708,0.958049353915408
"3",1.01421585469507,1.00950917077251,59.4580703880638,6.40644914237782,724.734687500168,0.793890668777749,0.921406956113873
"4",0.998432256514207,1.0076254742546,206.88974771183,8.56386748608202,904.627431746339,0.767834993544966,1.10226326354157
"5",1.2802845237311,1.00399002946913,185.799566050991,6.56315747415647,264.899621352088,0.15811647917144,1.04640067845923
"6",1.00425215880387,0.996852273386903,390.270065004006,8.90295648016036,141.452047564089,0.215498390141875,1.03461131013999
"7",1.39840029948391,1.00661771847866,88.7567539000884,0.570363677106798,936.710661908146,0.782763285329565,1.05947051762374
"8",0.627852681325749,0.997372496714816,405.14297883492,1.42850453732535,651.795019248966,0.313938204897568,0.911385570533152
"9",1.14467208180577,1.00830668948125,165.757799940184,5.53179146489128,622.024615365081,0.893217285396531,1.14343218874302
"10",1.06953105446883,1.00125369720627,424.486121232621,3.9071724168025,726.574994098628,0.687968022422865,1.23782678655297
"11",0.935316557064652,0.994490466499701,168.526112055406,6.99411337031052,79.2212641227525,0.729652688605711,0.822865166644539
"12",1.45232647936791,0.9994123159023,415.159586654045,1.09176750062034,544.01010476402,0.9024027811829,1.42759063770491
"13",1.15435752901249,0.991825449946336,156.102421646938,2.16641933657229,720.378854299197,0.588705938542262,0.962036089548566
"14",0.523835654603317,1.00397372200619,298.174982727505,1.60237700678408,278.159564358648,0.208992823958397,1.10159977541561
"15",0.968122875085101,0.99290065899957,365.479784389026,3.31800934160128,523.525753249414,0.701679034391418,1.10177957585177
"16",1.3573431558907,1.0019625614956,497.830784600228,8.93577605718747,377.264915888663,0.286154618719593,1.29123267477379
"17",0.865060277050361,0.995282387146726,289.137245458551,6.49176515173167,484.753102540271,0.0914109942968935,0.929403523209022
"18",0.86557495011948,0.995518300198019,248.7134689698,5.65867683850229,830.738357307855,0.132790909148753,0.935290439151166
"19",1.25870761903934,0.998645177199505,251.677727978677,7.02314635273069,616.838659582427,0.0644943597726524,1.10155176905602
"20",0.607579351169989,0.996309339655563,530.243966449052,6.22150140115991,301.103418368148,0.959750097012147,1.00053162352173
"21",0.846164503134787,0.999062526877969,180.66405558493,8.19183188956231,700.471483484143,0.508656678488478,0.845150039733319
"22",1.31465531513095,0.991004373431206,74.2526072543114,2.94753450434655,294.001248029526,0.423222567420453,0.93009526944511
"23",0.539625028148293,0.99060791621916,88.5354895843193,8.12782904831693,603.276044067461,0.557078967802227,0.697971155009648
"24",1.21531692123972,0.998375415503979,530.012002866715,5.19665887812153,741.349321807502,0.571693822043017,1.30958015508622
