"f","e","d","tau_q","tau_s","v_s"
0.00382175713244819,0.118463222627167,-5.0632181301039e-05,0.000108756035921604,8.90039847349241e-07,0.0083788716718726
0.321636312387944,0.240546806159233,0.000277676744751748,0.000860227413100411,1.12179789065354e-05,0.138290229978507
0.259932563437009,0.234361123773513,0.000458485608847014,0.000500554359859597,1.93804963737559e-05,0.198622951377016
0.236798297434445,0.190658079372776,0.00020986309196833,0.000238035797419124,9.035882319852e-06,0.100046170252813
0.0435007034777204,0.0883906453406737,5.07513599362448e-05,0.000136733243773245,-5.86010962000375e-07,0.00719109253471802
0.287555252458157,0.217930817950985,0.000134169098361165,0.000331403587108109,5.29800592268435e-06,0.0348623544901736
0.0400063719873813,0.079109796972182,0.00010244396569219,7.09933381913715e-05,7.75250280612227e-07,0.014303025803016
0.53619343263879,0.136910277631529,9.18268651525813e-05,0.00723510871839555,4.33733836332529e-05,0.552310278709441
0.129734007074574,0.140965323604701,0.000172860639440468,6.46679218102959e-05,3.35084196489955e-06,0.0420279622125394
0.0779661823881828,0.0999410438270196,1.60636814949069e-05,9.42523836743372e-05,1.41007649996121e-06,0.0175919460442772
0.433762167553355,0.283735934896744,0.000391157463850749,0.000588675219673943,6.91279292143689e-05,0.163287123847705
0,0.0743280937190326,-3.56499027097845e-05,1.75816187003686e-05,1.26331306522756e-07,0.00561377314884071
0.182084757024498,0.200027133850736,0.000268814867171439,0.000414187319357229,3.57630425262053e-06,0.0547303062012828
-0.648882433210922,-0.110280489741134,2.29928117798176e-05,0.00797224780625094,3.03654344735842e-05,0.510063418429753
0.285133070289243,0.198475391781746,0.000136019530549458,0.000360051956498785,6.71177446931383e-06,0.0774631884683935
0,0.135900119761979,-6.42837364244655e-05,9.51948361396005e-05,-2.30504781937158e-07,0.00588371721588246
0.691257676156655,0.346946666023848,0.000316167664724038,0.00201306636437127,1.80497440599007e-05,0.177039386511836
0.64774017588309,0.337262046245952,0.000335214063783724,0.00226768867173347,1.65126012857744e-05,0.204633881277702
0.0365368427683865,0.0813954959417601,2.41303564413751e-05,0.000130017695021321,2.15615164604391e-07,0.00540503234846465
0.1452309856778,0.0338013395229377,2.00213115912711e-05,0.000271655634491705,7.61345474193888e-05,0.492271017547605
0.534896845083161,0.274858597138284,0.000320048240901606,0.00129565183976819,2.62299429390108e-05,0.249650417044769
0.139805620838372,0.197293986807275,0.000380534443006781,0.000417489217794396,2.35471836482792e-06,0.0379334978302926
-0.401571007268674,-0.0740262906918596,-3.75216386535358e-05,0.00304042906720462,1.95067688384584e-05,0.561206122379491
0,0.129812210328243,-6.15948447756428e-05,8.49552174629569e-05,9.65708762924594e-07,0.0101780284178954
0.757709101746491,0.394364977579657,0.00052534381285727,0.00404369958147668,3.59107538163978e-05,0.273977808159787
0,0.081372897352082,-3.89426846296852e-05,1.87737603238668e-05,3.81211312504128e-07,0.00632812802024031
0.0165753980517915,0.0457582363671939,1.11310262586231e-06,1.69148187517874e-05,3.47861878180032e-07,0.00227609523772435
0.322228960727038,0.104793856398848,0.000103153401685826,0.000156820905465752,4.73162882470404e-05,0.534907978365229
0.0752540025744935,0.11971033060027,0.000231236158476771,8.55397816060723e-05,2.46438439091702e-06,0.0420496818912014
0.993561797361788,0.331543237483061,0.000186630603973148,0.00291486052751311,4.11319218948881e-05,0.243532855311242
0.350999007554541,0.21975693498731,0.000200598357275303,0.000312651587155524,1.62170911416516e-05,0.138586759497378
0.470865351140719,0.121052313353967,0.000124996410514466,0.00266081884300228,0.000174878190678926,0.397931564428705
0.197386747296664,0.147311241060866,6.02907612678919e-05,0.000169732466175069,3.7001891827086e-06,0.0483014531971549
0.12176479878242,0.12395196611173,4.85025051831997e-05,0.000115855039845899,1.3700801603889e-06,0.0220310314388933
0.0380506888166925,0.0882671098440111,-6.46584531899909e-06,9.8333293887215e-05,3.60227958561531e-07,0.00816451314091354
0.288589754196572,0.0734230228479568,5.85588574413189e-05,0.00400169733852368,3.91147494936189e-05,0.659869205432259
0.0821042981356806,0.0243411735340483,5.73636240053733e-05,0.00575736946998654,7.40896174300802e-05,0.685636762958891
0.589273002876409,0.18025894120195,0.00019779342828802,0.00324729165775115,0.000185011165346625,0.390404366158989
0.0255888319386814,0.0636230565032573,7.59224825870867e-05,4.64625798147009e-05,-1.67446750915745e-07,0.00719296066999372
0,0.0770418396151279,-3.64005165665137e-05,2.13441962514326e-05,-1.42777914486615e-06,0.00456374937911888
0.644025231197578,0.355362228719432,0.000310546886278597,0.00332859535168616,1.17033185916272e-05,0.16174668860079
0.0113287618159471,0.0399795865511668,-1.71217960431899e-07,6.60925282748187e-06,3.89302756685205e-07,0.000769645458596302
0,0.143064404048437,-6.67383348535597e-05,0.00014635711690011,1.05673414459817e-06,0.010937008333686
0.00218091566997527,0.0759940388795107,-3.2268452986632e-05,3.32790303246835e-05,-4.93015572812266e-06,0.00363517808369775
0,0.140849337040871,-6.8078028923426e-05,0.000115537864988097,-3.69091673891625e-06,0.0117573732206436
0.00675308042724619,0.0862021621204838,-2.93444934996161e-05,9.04842232874924e-05,5.53498774573058e-07,0.00301278409674617
0.0507267272560491,0.0857559246288462,5.6074033983398e-05,3.8401361455304e-05,-1.26724367106824e-06,0.0122375291400977
0.496402303803592,0.134553773002447,0.000111704820623238,0.00433003294325574,4.22344654374264e-05,0.43450605197133
0.47650863025973,0.316285797718975,0.00036379780962805,0.000863716542720514,4.10110491401007e-05,0.103721121337571
0.145188206104009,0.14872482615101,4.91093495991427e-05,0.000224078089414045,1.49101259112096e-06,0.0190546704370749
0.019484695190081,0.0101147590356681,1.85584430364374e-05,0.0011470261565809,3.30580926510965e-05,0.618124702771786
0.258562269447812,0.311807084139906,0.000656889673771734,0.0012339585226474,3.8996932071138e-06,0.0664376250168718
0.638253336164261,0.175617791648065,0.000101037983052068,0.00284299482364998,5.99847581351181e-05,0.445000655488626
0.21298664004075,0.0589825518793617,8.43409277276339e-05,0.00190218833539223,0.000115877154603966,0.526855158276601
0.354590579626897,0.318933200467764,0.000546696762467329,0.00129737489004205,1.15636487881313e-05,0.15401641551413
0.745586221823355,0.395317658790093,0.000559309052999002,0.00282588871347106,7.57351002719625e-05,0.214633564288539
0.595885441150473,0.306405671516561,0.000420926780067021,0.0021500573860705,6.80935473262467e-05,0.28502002085719
0.146968934779386,0.15708343523099,0.000102510471532313,0.000229514391616026,1.1723293170007e-06,0.0231271675834734
0,0.118539644829107,-5.62598117257803e-05,6.40019783194765e-05,7.61219143249602e-07,0.0113475651115606
0.23014711300176,0.233054098364705,0.000378058295782992,0.000448099890520743,9.99012997293801e-06,0.109751293955406
0.442231198536975,0.10811713137068,6.68842368741728e-05,0.000585080460263213,0.000191951192441312,0.474675043049712
0.0435591839204229,0.0793800687856435,4.32483826497134e-05,9.93350481223214e-05,4.80049611157492e-07,0.0115178651819292
0,0.128370859167853,-5.84025922817881e-05,0.000135355314256743,5.87127707543594e-07,0.00498339665907306
0.502285448774609,0.171996699351373,0.000167869097657756,0.00244492335897505,5.06625680279761e-05,0.505783475734122
0.417852493260959,0.100817144135105,7.0585977692535e-05,0.00511141707524697,3.08912094505191e-05,0.462439704009568
0.0296712102623879,0.0691669329444059,1.70376798371321e-05,9.99525858892678e-05,3.18152448819927e-07,0.00682072694727286
0.0434926123943627,0.0844697705808483,3.25273557271291e-05,0.000159284744122626,5.96854926573524e-07,0.00967454079961851
0.618432279437614,0.248387088805657,0.000157540184061079,0.000536381796114972,6.35376026770775e-05,0.176212327284598
0.7103149420347,0.309307969348474,0.000385661065118178,0.0046119923038736,4.59740796805723e-05,0.381318934820825
0.42795352715887,0.153515383819227,0.000181682249246431,0.00354174220106022,5.40400492392392e-05,0.541845520558202
0.278267950118752,0.0680610675507091,5.06872058573748e-05,0.00243594390687265,3.54736201512599e-05,0.496504776075645
0.00125517274334405,0.0528969038455372,-2.66909034537015e-05,9.70331751444089e-06,1.52901580280838e-07,-0.00106300005811981
0.0853956777394067,0.110178883353662,4.31955963029951e-05,0.000129368642780805,8.15278261540733e-07,0.0150882321475279
0.228625806971628,0.140874312289694,4.68868169651833e-05,7.50869208070588e-06,6.46749292988093e-06,0.0716371939393279
-0.349271349943063,-0.0721837946896545,-3.37531877053886e-05,0.0026662354783964,0.000101463712012213,0.567634947443006
0.157011466730011,0.132985921606065,3.43740172808242e-05,0.000140521181990257,2.07715983295597e-06,0.0287946507317136
0.0136509282747458,0.0511270304140324,-4.38306565612969e-06,2.62594549276344e-05,1.20391474563331e-07,0.00145655117565611
0.3577405177146,0.348465515801343,0.000559305302982832,0.00157392981185873,6.71043415256739e-06,0.0893241358466124
0.0172547305308553,0.0586922625181866,-3.58247399972764e-07,6.14227874903452e-05,3.74369979448737e-07,0.00224823678227975
0.161332997605443,0.172180280278688,0.000111572305671855,0.000413247372823936,9.29815946429044e-07,0.0227913325200829
0,0.11797338047133,-5.7186488239014e-05,5.46187698236887e-05,9.64490293155108e-07,0.0123106425027657
0.513974280343596,0.170377140263662,0.000145997609546694,0.00105735155550394,7.35331791318432e-05,0.423102998102247
0,0.0663736062773697,-3.13871462131062e-05,3.0241904218558e-05,-3.0353981828117e-06,0.000973663372302379
0.0947986706329392,0.0360115796482931,5.74262780143338e-05,0.00374358714657719,2.75685369662556e-05,0.513143935566768
0.760156094577277,0.278406396536602,0.000222535438314274,0.00197591795304055,7.15822080753044e-05,0.289171494202569
0.758640775262681,0.31381454118493,0.000177035342880244,0.00140172024779181,2.18281764878229e-05,0.12547858009212
0.699138573980524,0.325968831687435,0.000298277664767724,0.00143568273141044,3.59449223152067e-05,0.15845602974498
0.83256869851493,0.233463941449591,0.000105671502968685,0.00319189148124209,3.2624446754142e-05,0.350922283749174
-0.218927421296399,-0.0439713707678257,2.78286765039954e-05,0.00158011968586883,0.000118358361024763,0.508394984520562
0.256100794757415,0.219987839172093,0.000262330627042956,0.000363296710170842,8.73309924347296e-06,0.0998492473674328
0.0733051899079693,0.119616666634748,0.00023261709003636,9.76310302431619e-05,2.1453357145605e-06,0.0390551198705079
0,0.0958842561409974,-4.33516552782498e-05,8.09594772163957e-05,-4.61036764305661e-08,0.00355317923156252
0.781727162510932,0.336670141942291,0.000297508674499493,0.00256900216969147,3.86298777675319e-05,0.223313323053477
0,0.0791051165038615,-3.54533002929129e-05,5.87051835707028e-05,-2.94970034509644e-06,0.000874000131663569
0.0750476892747447,0.101513664194783,2.48292370772264e-06,9.12692302675368e-05,1.4230654154595e-06,0.0148667167433749
0.0329671168096117,0.100193864369105,-1.80829503738474e-05,0.000131264205852367,1.04586950207955e-06,0.0108488895661809
0.0012069004682847,0.0993712057607696,-4.35366292191624e-05,9.14675002394034e-05,-3.9267133988921e-06,0.00614332325619545
0.0199490314239807,0.0532437369294138,5.64249345618075e-06,5.31301827922905e-05,4.91928997520586e-07,0.00296928629768439
0.0573722735905688,0.0921443305911972,4.80576312043074e-05,9.63769381748904e-05,9.4532090485681e-07,0.0110550783318836
0.48223086783287,0.201634486991059,0.000235408863813531,0.00122892868895506,5.54680343304764e-05,0.414623412551818
0.0772049429834441,0.10355446008122,5.43606283756533e-05,0.000111640474641187,3.99068278409484e-07,0.0164083487502819
0,0.0726750386513046,-3.41499834734621e-05,4.33288167244476e-05,5.83645770582729e-07,0.0029985069987216
0.298856699046123,0.0718240241447749,3.4296869151675e-05,0.00219237210922394,4.0143812717108e-05,0.527959916238499
0.137166498140585,0.19127042737508,0.000352242651874509,0.000294043376944956,7.51742251782848e-06,0.0265734168044991
0.372783652200085,0.229724524133984,0.000193459494441619,0.000532715014950603,1.38942544974638e-05,0.108342083839827
0.00141728373461887,0.0689407860665412,-3.11711954637759e-05,2.28105629620097e-05,-1.56679530455634e-07,0.00180672624970392
0.00571352609588589,0.055737159052315,-1.9649523911291e-05,2.85624381285714e-05,-1.09165315672328e-07,0.00123718590946859
0.386853499932577,0.254654368533846,0.00026723598157786,0.000986983241154768,1.2752118666158e-05,0.154263708070879
0.0712206009623554,0.104086467277828,3.70511602323946e-05,0.000134670211488584,6.88937795678024e-07,0.0139434060564066
0.0517969755903,0.0991795368576975,0.000171349039403016,5.77202730049126e-05,7.11115749645606e-07,0.0201119010366025
0,0.11966464425851,-5.73052221505968e-05,7.59281209324775e-05,-1.73291936350426e-09,0.0075765863964959
0.359664915839591,0.085157281271423,4.86625060846048e-05,0.000636880580011691,0.000181013756345583,0.473662119970807
0.0196939398095181,0.0679287852321507,-9.75242014057285e-06,5.42904292943245e-05,-1.05125352863729e-06,0.00485601633054581
0.138282673847845,0.188541199418898,0.000397148893140043,0.000292349240050716,4.0197324637082e-06,0.0447320662062879
0.348306279142039,0.122135435163156,0.000139716695039859,0.000528901652626328,6.005071953386e-05,0.448125037352297
0.467134750423593,0.114020526413913,7.1550361661971e-05,0.00460045409697589,5.81957703576879e-05,0.44784800155065
0.567654492617306,0.180379132945354,8.27305547816491e-05,0.000287348954151158,4.15805102835306e-05,0.283761087899578
0.045861151203559,0.0902295183488919,2.54706497144681e-05,0.00013012919313365,-2.10608197541376e-06,0.00745547179664627
0.377386787184757,0.311619837385189,0.00051556391061502,0.00135345158888133,1.52583570773232e-05,0.176189024813539
0.249250723498067,0.0887857343668733,0.000132223173363616,0.0015962730343687,7.90552136283825e-05,0.491191158564563
0,0.150720630500097,-6.92168154487381e-05,0.000179142066258184,9.44752609446099e-07,0.0100639370889429
0.110390901959636,0.133962985219851,0.000129869789833246,0.000109793713801721,2.40664085874092e-06,0.0284670757276245
0.00185944848381624,0.0976125680799167,-4.54200581873646e-05,1.90707608432792e-05,9.81825454238908e-07,0.0072230921228756
0.218638720875212,0.196626230975038,0.000146818451036651,0.000311121826710242,2.39496089618861e-06,0.0307885661458384
0.0335841330254235,0.0831854363608088,-4.11393966481595e-06,7.55986543197598e-05,6.94260898747291e-07,0.00599116867321764
0.028655643298672,0.0832410636234062,-6.21938088285575e-06,0.000109831524825873,6.15619083467847e-07,0.00450256868896564
0,0.0881797251691736,-3.97956058553326e-05,8.51134242439639e-05,5.44960881958218e-07,0.00370440789075516
0,0.106161545687126,-4.92597635661276e-05,8.2858624722295e-05,8.92968893243861e-07,0.00696891359285451
0.377444826160893,0.0911825277364519,5.45761721489434e-05,0.00197069332278838,6.3470876751253e-05,0.449323867646336
0.0345326730495946,0.0702762182151128,1.76774109623015e-05,5.99004655393277e-05,-2.84078871538136e-06,0.0107080111421553
-0.682389825182123,-0.119250115400745,5.11277464771991e-06,0.00221371292722531,4.47828397960992e-05,0.49011706867695
0.125313454928636,0.15270870687134,0.000165824578183552,0.00023238763294339,2.33821517695585e-06,0.0338094041704809
0.712669465864947,0.217630927282973,0.000156718721480642,0.00599122618968691,4.13797724544004e-05,0.492454916739737
0.446586678119023,0.314794546151513,0.000446036942585866,0.00103340434620934,2.43116796148402e-05,0.175179680048646
0.634852099942231,0.263269377196972,0.000165311742695229,0.000920550715008827,2.00641053778973e-05,0.143659203814601
0.0784929369169936,0.0993140292749713,3.08477234209977e-05,4.43860345297977e-05,-6.19496259847475e-07,0.0186685515223952
0.0056981137578156,0.0585941351302959,-1.92716503058969e-05,2.9757783538512e-05,4.06017025542504e-07,0.000489427757476386
0.111909887575813,0.0362374797026945,4.7403251483195e-05,0.000707919278743782,4.0682864159462e-05,0.618721204138478
0.841209384219536,0.397230271107859,0.00042349380158282,0.00509276601835781,5.63429762549142e-05,0.267480406014304
0.0331398753948027,0.07111197190403,1.3563367888141e-05,7.48999592497143e-05,4.65916749610239e-07,0.00984590038918339
0.502627799644766,0.371559618665922,0.000554967090971307,0.00225221208346875,2.87314598492082e-05,0.163956268957502
0,0.0563392280699199,-2.82764478477753e-05,1.54578254956038e-05,-1.09324702065296e-06,0.00234176604070654
0.47167429494153,0.152056617377483,7.72034985090814e-05,0.000372650132968912,3.49270769239359e-05,0.36471466838802
0.000964745505570061,0.0652780167224458,-3.10075403425872e-05,2.53827118050992e-05,-7.94594945370531e-08,-0.000828925446624321
0.867208399954509,0.276470593786409,0.000236415118258305,0.00773941726569222,0.000109031680971805,0.458911165991689
0.169599581355148,0.193200450184334,0.000324540618191467,0.000204958859405577,6.22918716587788e-06,0.0731793074129532
-0.551745778271894,-0.0940952261048294,1.8528588344784e-05,0.00381177078784903,4.07608287386965e-06,0.448856462087734
0.876655780263035,0.353316196744975,0.00025146142753507,0.00315937880615063,4.0669736049752e-05,0.183807450029927
0.55287564342362,0.225950314133442,0.00017885049281523,0.00200303914721956,2.5592762769294e-05,0.335689857691195
0.000420644741202559,0.100418139964994,-4.85545178630733e-05,2.09985679635423e-05,7.06465302900834e-07,0.00584085113699805
0,0.130317889157843,-6.11430937581298e-05,0.000120081801643553,8.16047368541017e-07,0.00658619233084676
0.0644428994521624,0.114051074200451,0.000172036334385852,0.00011193672972514,2.43970815763889e-07,0.0149368569333123
0.615383697939009,0.248714447786228,0.000256023642584919,0.0024891895528595,5.51041801098762e-05,0.378509888306471
0,0.109657355475954,-5.10018183204173e-05,7.3166028790206e-05,2.58034982261495e-07,0.00924008388124267
0.0748469351947464,0.141264733318739,0.000232510173973055,0.000264778976518581,1.80256920495181e-07,0.0140108391577212
0.307710732253331,0.204427863633637,0.0003769057047445,7.95457350771851e-06,4.22320212120489e-05,0.335633136766953
0.73741117232562,0.26577193793065,0.000242257854711258,0.00356482919369503,4.87165162361062e-05,0.374872658159204
-0.540285797363545,-0.0892702440217474,-1.00373576109956e-05,0.00543565061208737,2.07420587643223e-06,0.57014564670953
1.07600865093508,0.33521251716946,0.000153416188313313,0.00347775733603565,5.10703883332663e-05,0.244408535300468
0.00183502257807718,0.0907531989438715,-3.79248791073576e-05,8.88916559396749e-05,-1.02367364581623e-06,0.00225526856400986
0.457032320919828,0.109994543475906,7.91304098378497e-05,0.00343098852499011,0.000129301236033312,0.461943733892662
0.460709693766035,0.190333137182831,8.27568670673308e-05,0.000366957702315154,1.63385535651e-05,0.163164439392499
0.017244787706515,0.0502785924270522,1.79894280411191e-05,2.63663852652333e-05,1.18000054168368e-07,0.00500230190681367
0.591296922918055,0.205985973975129,0.000155763280992082,0.00108064427246521,4.04024629017029e-05,0.323342380579
0.319557087191411,0.303855385457361,0.000534659642912163,0.0012505472371762,1.60018510947886e-05,0.125659784819475
0.0133668007754796,0.0433858338373052,4.99323661746076e-06,3.01869640391687e-07,4.51478576731224e-07,0.00451491732959613
0.232746733768132,0.0830341467300956,0.000116367219194809,0.00272841151255812,5.63043377874899e-05,0.51256622564995
0.300668264055184,0.0760171588520307,8.3153302967282e-05,0.000945665228651838,0.000152672045417507,0.432010016346273
0.379750574684023,0.328346461304273,0.000653265699317848,0.0021976084126782,2.79718317963183e-05,0.231176842434362
0.316849785586668,0.279685008633511,0.000456117682991601,0.000823646864986456,1.59723030629637e-05,0.13863921161411
0.463866497251577,0.378350012630175,0.000823841243484743,0.00344078576737243,0.000122613346698339,0.255368344934105
0.125494940754978,0.134565791913618,4.00862143449647e-05,0.000168219692142063,8.09997624502157e-07,0.0202918515280675
0,0.163782226756003,-7.46953774968003e-05,0.00022947913410483,-1.40329456383763e-06,0.00935033679912555
0.00200785699150076,0.0724575015505375,-3.29220555554766e-05,1.56314643766529e-05,6.85462242499551e-07,0.00364006158470769
0.48452508370761,0.126537258515737,5.53384801433934e-05,0.00173349978813671,6.29884261439926e-05,0.506844957194715
0.304161689570155,0.313885911872106,0.000692101441559245,0.000874349449973461,6.07819997112986e-05,0.112679603401557
0.413113462981785,0.149270471062356,0.000161109259426619,0.00537520283831757,3.57984197828838e-05,0.48715329278621
0.0767121151024209,0.0367002373129472,7.88763018333889e-05,0.00505198098427818,6.36732217670035e-05,0.456777381915998
0.0135300597373617,0.0518241505537917,-3.62486548687049e-06,2.82356043304549e-05,4.15232570535977e-07,0.00138649462251987
0.417857709468187,0.242038778036358,0.000198794581099393,0.00100232818868943,1.39664875493466e-05,0.159082260293744
0.0253712326667774,0.0557759391423703,9.2978117262013e-06,2.68977062841542e-05,-3.62224486517305e-06,0.00506584144894553
0,0.139569810562535,-6.54656538454548e-05,0.000124574239810996,6.10128614277624e-07,0.00565403575689448
0.720551116197107,0.19543578879175,7.90435621659449e-05,0.0041066473554533,3.61007046466805e-05,0.450740628595605
0.0294335770160073,0.0755023044483001,5.39749162828824e-05,0.000120236566733184,-1.92208984839852e-06,0.00566547438681139
0.0234780738151353,0.0592579482503513,5.87198470803973e-05,4.64208671496334e-05,5.21173104655511e-07,0.0098875566972071
0.153832982886107,0.197129507266091,0.000322453465518538,0.000607648423634016,2.49737772120598e-06,0.046308509256708
0.290246746929521,0.247845948074003,0.000382871022159812,0.00035371607230062,2.89994933612513e-05,0.112050724230731
0,0.0867066590466879,-3.93714359498151e-05,7.95139192573656e-05,-7.02718022687023e-07,0.00126664789740892
0.418849314377563,0.180158477120399,0.000109918034983289,7.44065126962616e-06,2.30446829666674e-05,0.187084314365873
0.495588775669868,0.172195546801077,0.000163726248737001,0.000637436103892548,7.97780684599574e-05,0.38482878038371
0.460479843020859,0.120319170688274,7.64431140553231e-05,0.00357534245062658,5.12932418744353e-05,0.566603053243509
0,0.0807085338946591,-3.69603550912173e-05,7.62455178348848e-05,2.08406486505739e-07,0.00267138681587717
-0.452891482803108,-0.072982744480851,-4.92208291588768e-05,0.00745360524085501,6.29484735149763e-06,0.571566721977743
0.225016293788538,0.2091712126321,0.000195322787770635,0.00035605759610084,1.92214077994806e-06,0.0287196196499078
-0.00248503206893917,0.00217621477717513,9.11382176009505e-06,0.000680962857521955,3.44590875267166e-05,0.529861046603041
0.0159941484478691,0.0516353071683187,7.47062284994356e-06,3.24603201456776e-05,-4.08676564826944e-07,0.00349486698894596
0.424147141729907,0.151219402905851,0.000173022579439738,0.00185302890489828,4.13603236368446e-05,0.494249400190076
-0.720158052393391,-0.126046034087422,9.33321198035531e-06,0.00259812603174326,7.30211156794354e-05,0.517058320493237
0.0554721820622728,0.116564719049598,-1.40281713219436e-05,0.000213229005877877,8.28858093243863e-07,0.0133685114801411
0.744602050107528,0.222287965929032,0.000122761744570278,0.00279306355817916,4.10048892049696e-05,0.36982278083847
0.137844009187755,0.18922148302648,0.000276930375458733,0.000338130904224094,1.47755238594873e-06,0.0247161594841547
-0.191425606638254,-0.0283365527210723,2.15856272522893e-05,0.00621625945948018,1.3571773010528e-05,0.698481795956361
0.474925034560582,0.350196632987774,0.000591161484530709,0.00288303920415941,2.28870747346517e-05,0.293577854556304
0.607749314634208,0.196581452312057,0.000193556446887683,0.00381891521575536,4.99289830990869e-05,0.431272749272368
0.0360128545822857,0.0756008704681473,6.49214114218654e-05,8.06859658441183e-05,5.09749742399766e-07,0.00791659404528247
0.018243676788935,0.059109994379718,6.07514863767156e-06,4.73060638274845e-05,2.103169027753e-07,0.00026722217026029
0.105737692253846,0.126257842434995,5.4228933720482e-05,0.000242433565283225,1.24859705903664e-06,0.0186996140754115
0.394464690832962,0.258050618464721,0.000174377362060871,0.000607637813073967,6.31523319728618e-06,0.0517345170487802
0.316132230772994,0.0793818645713768,7.20660307566595e-05,0.00564246345671224,2.72602280323274e-05,0.537823021188432
0.031170182985902,0.0687341521213387,-9.7163039511713e-06,2.39670188454311e-06,9.14428116530372e-07,0.00827494887249963
