"","f","e","d","tau_q","tau_s","v_s"
"1",0.456525273853673,0.840199232852543,0.000440698244574141,0.00102009529716039,2.10822081729235e-05,0.0743144384938065
"2",0.3862891690172,0.499986072252071,0.000671106241150514,-0.00398558919771464,0.000108715212916159,0.0601401312066344
"3",0.0228310426643458,0.169689639264449,3.02045380927375e-05,0.00375811120537361,0.000153474235686772,0.37545997304575
"4",0.36073025747233,0.470476038766857,0.000860297416214543,0.00234731485369015,0.000106540374377939,0.44939255504457
"5",0.103311845508484,0.198034517766633,-0.000193156854737657,-0.00723462374415443,-1.1746705469411e-05,-0.429510563559458
"6",0.67176845943198,0.615617651624616,0.000514263498020366,0.00146988934363059,-5.89447910664866e-05,-0.0795671961650072
"7",0.111192773750713,0.315390571133366,0.000769111387906798,-0.0810210437735236,0.00011542607411163,-0.28025338304787
"8",-0.977623791892011,-0.403203348699098,-0.000641538099103905,-0.209155713613869,2.69622448447326e-05,-1.1630735920232
"9",0.283430663899149,0.438257022227287,0.00113531453929581,0.00232140672228703,0.000154804024757489,0.578814767876477
"10",0.609352605510962,0.715835237486085,0.000571963555420421,0.00319346402667275,5.55813929560328e-05,0.227711602123317
"11",0.223930571881629,0.171097242020043,9.97630936773462e-05,0.00497236480853288,-0.00173621900872124,-0.0380832612656574
"12",0.213720744960502,0.639982522869137,0.000305170476007643,0.00127391941439346,2.45745741857228e-05,0.153231654915799
"13",0.223658082467539,0.412047068904354,0.000469095147626043,-0.0245972327282461,9.41880485605319e-05,-0.267714103322565
"14",-1.98160764858088,-0.621774262283727,-0.0010145752611619,-0.265453605761616,-1.22491575827398e-05,-1.57413841983376
"15",0.707580840533718,0.682771339825751,0.000714622998127213,0.00471668367714266,9.71127458186969e-05,0.291215392125796
"16",0.340557829333758,0.81033387715018,0.000326497171972922,0.000893871887653308,-1.80604093447995e-06,0.00185953308312038
"17",0.101997104437543,0.0334658356758345,-0.000591668587027308,-0.0123703287829093,6.87301586232229e-06,-0.58293052118627
"18",0.00144933465241181,-0.0470219419205143,-0.000873509101072095,-0.0185382880148456,1.14599546996421e-05,-0.664379157799157
"19",0.297738218482684,0.382291226654057,0.000491771525513134,-0.00308051245607577,4.31531967513834e-06,-0.228538484692058
"20",0.209717303073029,0.0822987955995311,6.94245274618129e-05,0.00140752578474167,0.000325794548938894,0.695186792778462
"21",0.228707801216362,0.284911561160368,-3.98017169232465e-05,-3.55147244959342e-05,8.37817526567336e-05,-0.172444508390083
"22",-0.0410278120308966,-0.122284354928642,-0.00225687885734326,-0.0551792150214964,1.83035572042427e-06,-1.23588349002477
"23",-0.7647919931577,-0.335088484913887,-0.0013363236965816,-0.00402761454203186,2.66659486366379e-06,-0.441566297624888
"24",0.387341722309068,0.778421417854049,0.000281788630436266,0.00156450422609054,2.0385467707273e-05,0.0918579705606835
"25",-0.258246218764064,-0.465783098637553,-0.00256622593248175,-0.0492369274925674,-6.18152229937489e-07,-1.17014039846627
"26",0.211624420180363,0.621113333315015,0.000271673485492159,0.00108098963113437,2.59416309073341e-05,0.150881563239049
"27",0.423145058821823,0.645872825816931,0.000892510751769892,0.00105074912108519,5.83071004893336e-05,0.22060676684786
"28",-0.00676362799081877,0.0511027273483335,7.25960167552955e-05,0.00131125623697405,0.000153223624198079,1.06690049292131
"29",0.056587157396399,0.239774872305617,0.000924649298457173,0.0076353301014575,0.000166227370050143,0.822047710212446
"30",0.315064534598781,0.113844222997509,-0.000319562539548908,-0.00768652339516416,-9.72936677627872e-07,-0.459066151204172
"31",0.508665360429918,0.507263914473747,0.000766238198020375,0.00297519264765116,0.000153924232982684,0.453687719046691
"32",-0.0554816826909421,-0.15598963327024,-0.000667707814610254,0.00129539787235197,-0.00249033261558868,-0.200720237713933
"33",0.671882981195566,0.666743938189221,0.000470529397012,0.00450081065747448,8.14774387822544e-05,0.32295212103643
"34",0.680272221902759,0.72212527507996,0.00073576717009657,0.00273472141584738,6.41364056082693e-05,0.184833775390928
"35",0.620770253558605,0.831720066413985,0.000633085422767059,0.0022943119849275,2.93339624442263e-05,0.0952690357686553
"36",-0.0924504497374972,0.0182941799677953,-0.000141103641552182,-0.0871256873252578,9.53821771128996e-05,-0.228997106825966
"37",-0.915800577568104,-0.375105335878964,-0.000598067368310072,-0.122845919825353,0.000123447396247432,-1.71045270242553
"38",-0.146259365725556,-0.286251372756076,-0.00118941047658231,-0.00362398557843099,-0.00309176970646904,-0.310095895192345
"39",0.10594137449156,0.391673524976848,0.00111000002489006,0.00182477378198458,0.000165954340237622,-0.141100284952006
"40",0.28401915404457,0.741403078209911,0.000440069135364955,0.000971241798134591,3.55393491280497e-05,0.117163852061359
"41",-1.08460877665847,-1.09612068368533,-0.00210905371083583,-2.22044604924963e-11,5.43152122255674e-06,-1.44554583036826
"42",0.310720958808108,0.561608640785917,0.00119405955459388,0.00182786910059277,6.81349996154029e-05,0.359719055754363
"43",0.38488536163899,0.819367708450728,0.000285482624435929,7.52380047181651e-05,1.01260170016283e-05,0.0199910308312587
"44",0.436833153366625,0.75710301401404,0.000593710153720834,0.00101146463421916,0.000133218652127722,0.01586032938271
"45",0.138145756148464,0.535847524768326,9.13802931123379e-05,-0.00990758222123748,-0.000116700574077406,-0.0446560569620706
"46",0.452843057100457,0.79169473796197,0.000652230842239523,-0.00011091030316799,9.34091799947357e-06,-0.00562642410439344
"47",0.441310277148819,0.595721922105809,0.00154062798277989,0.00347116576606506,8.97188696714177e-07,0.258565517100909
"48",-0.347074449836849,-0.253392094921226,-0.000944111217005116,-0.0120877067804195,2.54537913585501e-06,-0.743507827415757
"49",0.181162789784555,0.139319128529326,-0.000304128830571046,-0.00140032131451279,-0.000916221717333413,-0.277002627287665
"50",0.623311501770113,0.61892638480865,0.00045489884993276,0.000796231902663481,5.3117199301526e-06,-0.068840081190944
"51",-0.289172078607469,-0.0725724314358872,-0.000297051704788134,0.00381685962816381,6.32681565335199e-05,0.659742648382213
"52",-0.233675202710537,-0.727208378746543,-0.00592652580963472,-0.190477540960994,5.86016289067767e-07,-1.6423483806244
