"","f","e","d","tau_q","tau_s","v_s"
"1",0.632479248219709,1.35938080507868,0.000561545782530586,0.00796205856778284,5.78636219475624e-05,0.368202191605731
"2",0.552463814396603,0.757735315127312,0.0010321072909848,0.00160036039953239,0.000185834115325286,0.641394555226812
"3",0.879342117318354,0.387343760673753,0.000289284300302553,0.00698145963320109,0.000168910510017716,0.93375252527374
"4",0.972368168619177,0.761278601669659,0.000695620608365465,0.0107432623223059,0.00013971598725711,0.535967458177431
"5",0.622873886603847,0.926789723231669,0.000472439718422586,0.0027987737127061,0.000110298153384816,0.565669673308454
"6",-0.0914399013148067,0.0729754752956338,7.62610165498566e-06,0.00861915609693038,6.99373431366599e-05,0.499898081248787
"7",0.646011463709538,0.740135024436897,0.000867793150924923,0.00257581078681266,0.000223411538428442,0.697972509213687
"8",0.448414551871883,0.993667659788918,0.00107722758451465,0.00187705720385143,8.48764822286153e-05,0.456184534578723
"9",1.05948723159,0.682405177169807,0.000495946925078266,0.006509188549088,0.000167154271958014,0.578700899961383
"10",0.666957773360932,0.971328629151842,0.00075795154210861,0.00389782706100466,8.69785798911496e-05,0.5195632685046
"11",0.156214975728324,0.137898259550548,0.00014688297973649,0.0111213922651254,6.89212180359657e-05,0.681922635751085
"12",0.695966530086941,1.37040764014634,0.000685179624733005,0.00414290107763359,8.30594024087322e-05,0.279532350591927
"13",1.06298106069821,0.65934145034406,0.000526955260023333,0.00912863495980568,0.0001479419023454,0.597879087887459
"14",0.517188128473662,1.17232899465209,0.00110489672641091,0.00397401095353031,6.14647757670308e-05,0.403217250132877
"15",0.744128859953815,0.38089353358093,0.000367062224398054,0.00395436201783521,0.000163588100976618,0.863759951594409
"16",0.963156884105497,0.836363516863266,0.000523195736537435,0.00741552970479007,0.000115717248696012,0.598221152208268
"17",0.629702325750348,0.855204556817174,0.00106234187217045,0.00517327272729166,0.00017310297057527,0.689510497566982
"18",-0.485974569905304,-0.0710251076602691,-9.12745418935461e-05,0.0109829393215749,0.000119490174278955,0.320694202295628
"19",1.05462607466816,0.799487547694071,0.000714230125466003,0.0145539389987967,0.000283808804920087,0.693346536745774
"20",0.270797124716211,0.121436288866375,0.00016279454259626,0.00738522902451488,0.000142358039379723,0.572034154750138
"21",0.94097539323737,0.787987765519966,0.000578790332761534,0.00467823886508679,9.73108273095606e-05,0.543509472135021
"22",0.505959360672094,0.489116850117883,0.000761231025838938,0.00197352666147941,0.000248733819800375,0.898006009249764
"23",1.08588338528989,0.672240582041967,0.000536443375395377,0.0097333871526231,0.000133653701573925,0.579396524352786
"24",0.472317070996116,0.220330560691941,0.000284251266313347,0.0155781890993595,0.000182524795701271,1.04789806467982
"25",0.479759905509025,0.530802485578411,0.000830964127037616,0.00120856591384371,0.000210215236877381,0.877841632970514
"26",0.749874228245881,0.404047820946962,0.000355380675337523,0.00263541682913509,0.000152903521783352,0.925855449225321
"27",0.497490695679907,0.622125201682421,0.000998130949011087,0.00474230588118593,0.000154566782007291,0.788583831209079
"28",0.548613821355948,0.333883180535375,0.00044882620378862,0.00775037195424513,0.000241089524447337,0.675673154816778
"29",0.471268988042388,0.18394346713238,0.000207590760439208,0.00899166111086455,0.000104753432730162,1.03816921584244
"30",0.706901386439141,1.12915447535395,0.000685105819643986,0.00484757575733235,6.49297240951736e-05,0.428266323503243
"31",0.397652995587289,0.857448790199684,0.0014031270076083,0.00114353021493139,0.00013090396433056,0.59572429432172
"32",0.809109459741823,0.461090429753125,0.000453063409612611,0.00924102008879574,0.000140588040926422,0.990339638323012
"33",0.487963164917465,0.963728430899316,0.000762511020617307,0.00435233060690185,8.92647758458441e-05,0.599365977387829
"34",0.294982721574088,0.154553031565278,0.000188853819552871,0.0100284849310797,9.79279952929256e-05,0.733630464412325
"35",0.704226941329697,1.00167004187417,0.000950766723058827,0.00431925653564328,8.57594684127557e-05,0.481928696935438
"36",0.638026706520109,0.722073602834568,0.00112726347336812,0.00855562089300706,0.00025534387770017,0.765275841285916
"37",0.740895976881551,0.523427435004283,0.00059119317246827,0.00687154597016056,0.000160830773566194,0.551507163255266
"38",0.709438786997217,0.850249615606094,0.00108978369304758,0.0074139663719934,0.000285083837499562,0.682032740820054
"39",0.511650187812832,0.945254736093464,0.00169917182833186,0.00419922949132103,9.62844047515355e-05,0.445551476256312
"40",0.645796843721073,0.73473013822804,0.000916381339949091,0.00268907926444122,0.000195376545505013,0.64734759079114
"41",0.781799282154528,0.810471190586796,0.000906017553612799,0.0102755583633723,0.000133379135370828,0.606612098035573
"42",0.364016318148608,1.52856503091125,0.000440442674680219,0.0010597982212552,0.000120746892758194,0.26803463892062
"43",0.645337832891689,0.71900330883097,0.000861572049196379,0.00541433303791327,0.0001323859175018,0.771809706956461
"44",0.631229241373236,0.691431678942819,0.000587319028288492,0.000281591666611622,0.000213936123809159,0.653381000951333
"45",0.340417569123711,0.211593886967694,0.000296500371875919,0.00422355353409759,0.00012985772665077,0.979701734154653
"46",0.333873013781796,0.14002043498716,0.000199013004474002,0.00996845793381974,0.000165374428867721,1.21142779887354
"47",0.410623576195037,1.72568649461152,0.000623156429903554,0.00459586774230808,5.30396432350073e-05,0.287483368213774
"48",0.700774549113799,0.502498509733755,0.000351604188278223,0.000279332668068157,0.000157436857156959,0.756994057971464
"49",0.617869602062237,0.768792907517839,0.000808904134726152,0.000571247577002781,0.000310594838182801,0.611252745068756
"50",0.787245267285918,0.542633369316402,0.000586188287708042,0.00566480051739457,0.000160320975517665,0.77373579729189
"51",0.339251886979683,1.25806036067171,0.000665854013147223,0.00189222723616679,6.40871705682541e-05,0.375656840068428
"52",0.708394850458052,1.08255097766684,0.00114669006345292,0.00708344327696162,8.08080638487849e-05,0.457667060474523
"53",0.256404201168479,1.17787440973952,0.000383987205178758,7.21720738707029e-05,6.82993525602058e-05,0.391757130613183
"54",0.420473267478474,1.46747168938225,0.000666885659661394,0.00174765199509871,0.000106730749235072,0.290602736946614
"55",0.689010552294148,0.908510272538438,0.000518160214379829,0.00156023480242194,0.000142506828565269,0.501777310798483
"56",0.557202081285899,0.97667715078025,0.00115253820954686,0.00280272838231969,0.000104631864835526,0.514290561376698
"57",0.497896978021511,0.880041551206941,0.00153061826833238,0.00499608443546041,0.000119494515112203,0.648332203460286
"58",0.589586975668609,0.192174587455696,0.000152907518698985,0.00366135084699407,0.000166604907919663,0.834316649632061
"59",0.25546769629496,1.45184914471694,0.000289151472268276,0.000814146722328077,5.3847801216189e-05,0.283448252083772
