"","f","e","d","tau_q","tau_s","v_s","y"
"1",1.19867347087711,1.00759848081041,536.589204415213,2.31925578974187,663.06249704212,0.667131332308054,1.22276826735078
"2",1.05653050588444,1.00138995754067,287.573949084617,9.6661488134414,438.690195046365,0.898984507564455,1.04062683820765
"3",0.640139957657084,1.00258880703244,485.614068270661,4.52891275659204,652.216991968453,0.863551222998649,0.853671613406877
"4",0.785723306238651,0.998525009807199,390.324550587684,4.96210783533752,507.020591571927,0.612960473448038,0.738415240551471
"5",1.05536900996231,0.997730151368305,517.908133403398,3.25386289134622,625.644248537719,0.913498627394438,1.22635650895119
"6",0.52513115038164,1.00986521162558,202.790188405197,7.998276732862,568.84932667017,0.663666674122214,0.577512637368194
"7",0.966230554971844,1.00813685993664,327.201596589293,6.1660114210099,363.682414777577,0.904834761377424,1.01106360926039
"8",1.36101068509743,0.998901724913158,309.899698651861,9.28498018160462,824.280281364918,0.811803009267896,1.22064695744221
"9",0.752501178765669,0.999637294807471,499.573453550693,7.22399542666972,414.250292442739,0.70085364440456,0.825524379936948
"10",1.08080633729696,0.997620150521398,419.082442554645,6.41849732026458,918.469211272895,0.74545273790136,1.13194762030481
"11",0.505933256819844,0.998299280032516,293.675367406104,6.31871180422604,781.639002263546,0.678655647300184,0.590972263002525
"12",1.19186593987979,1.00602347368374,500.869200495072,6.97064997069538,308.259107358754,0.608500908967108,1.17745182930852
"13",0.731125046964735,1.00107233562972,460.38716690382,5.98127218708396,501.138967834413,0.653573491610587,0.759776847971772
"14",1.34853246225975,1.00055184791796,332.038666668814,6.66575985401869,987.978358566761,0.650123606715351,1.17544389366277
"15",0.653835240751505,0.995189288095571,391.300646413583,8.03577198833227,670.924379490316,0.849834434315562,0.840016177747279
"16",0.856809314806014,1.00302067463752,529.131112445612,4.52194481901824,697.331086173654,0.725528085697442,0.984838008772738
"17",1.04520450416021,1.00045512094628,306.92974512931,4.51919330842793,444.72351372242,0.844722886290401,1.00348181019817
"18",0.50119761377573,1.00570205637254,235.959590238053,7.09989850223064,268.154177442193,0.646394718810916,0.539766943684074
"19",0.817824489902705,1.0064824195765,430.433243792504,2.02805198915303,257.095412164927,0.770348224416375,0.816898792791168
"20",0.51728935376741,0.993182230629027,487.344587221742,9.73584174364805,360.490378551185,0.665252522565424,0.607074325319965
"21",0.841558025917038,1.00161383506842,481.405192182865,8.95995480567217,884.112473204732,0.640305917430669,0.939934439821349
"22",0.843438799958676,0.991156442505307,244.339327642228,7.89941900968552,431.174681149423,0.929816784523428,0.899769414111321
"23",0.732562693301588,1.00896006969269,457.735018164385,5.63392541743815,568.540467508137,0.625754444207996,0.754965613434309
"24",0.561368827708066,1.00342305454426,346.688915241975,3.44995955564082,492.639788985252,0.815919947065413,0.668332764105987
"25",0.912376251770183,0.995529429521412,246.831936854869,8.15589414536953,516.511785425246,0.950315014179796,0.976021554742994
"26",0.685512177180499,1.00318389419001,400.188343785703,6.97448556311429,900.110501982272,0.908510610181838,0.955551045135496
"27",0.910672063706443,0.997576493467204,219.344033102971,7.64387497864664,730.485037900507,0.794043497834355,0.855985087289398
"28",0.640080855693668,1.00409977704752,291.934896318708,8.28961223363876,324.735303036869,0.733211812283844,0.635241149365622
"29",0.505434516817331,1.00818597213831,345.423979207408,5.54969285987318,986.062908917665,0.818306037504226,0.73524924015344
"30",1.10173881566152,1.0016709162388,471.690114994999,6.07315868511796,971.500831469893,0.633236589562148,1.13803682347405
"31",1.41101012728177,0.992276385934092,238.945974165108,7.97345712035894,610.817754641175,0.924853658489883,1.18199055065356
