"f","e","d","tau_q","tau_s","v_s"
0.235001238213976,0.473577877163093,0.000286158725265899,0.00560340374093351,2.70630079448506e-05,0.47778691529157
0.361812376089354,0.403786129210954,0.000486048928688236,0.00734982912617063,7.30794738588335e-05,0.917417308591667
0.23527984690561,0.32463955804775,0.000551651691949953,0.00304937874946962,8.93666146609993e-05,0.942006355681165
0.283127089796253,0.329458784479864,0.000380689402513134,0.00221794684203131,6.38432601208672e-05,0.732707184669453
0.33045017650934,0.611217158381487,0.00083227259363839,0.00768860277022433,6.22866061529547e-05,0.510390489762664
0.512124835356257,0.552730317362525,0.000469366556380508,0.00590449876286059,9.96021853849858e-05,0.478157378211228
0.171920361256411,0.38314250893885,0.000649361962301638,0.00535729045245751,5.08555303407647e-05,0.899360181283373
0.645497107080485,0.279428591523608,0.000229597923513588,0.0211440729366901,9.10717870531173e-05,1.21728435054612
0.215217831304075,0.324517448220752,0.000442695348917675,0.00133290410453269,7.23068324635511e-05,0.745228600151722
0.28131308212285,0.399745734503732,0.00025739173457372,0.00358779158758582,4.62294374987878e-05,0.59063704655241
0.419355300963569,0.402397670951933,0.000558513611191401,0.00369131274748276,0.000256636465967895,0.769732226226433
0.124273241013777,0.329967076058632,0.000190715895125832,0.00111004412010059,2.25738241980411e-05,0.400973218246524
0.275965999125,0.438447678394591,0.00063497745977193,0.00815638264854294,6.32875046792188e-05,0.858715719829176
0.247636064536023,0.128366239214891,0.000195964818326291,0.0273631315380409,0.000146352042712506,1.27991697953544
0.403616578192775,0.419292412122447,0.000332626215435605,0.00468202638558121,7.36013838740215e-05,0.750585747006546
0.245115024465492,0.484533427438798,0.000313261893227816,0.00278354180971023,1.8768342714015e-05,0.246076117948224
0.660936407880203,0.537838840414239,0.00052340393919888,0.0115211046415896,7.92300541814572e-05,0.746714057370381
0.598552823798784,0.514445275538897,0.000528534338161305,0.0123601942647592,6.41971056848161e-05,0.831456425753761
0.303515978752097,0.614965911851012,0.000636330135203813,0.00732293435404733,3.67066260708065e-05,0.474014496617242
0.386156550946646,0.112966502878239,5.85405374925876e-05,0.000668740206059738,0.000169316795312928,0.966558503398224
0.453769220236238,0.382259746280177,0.000424048629829617,0.00594727768612095,8.57060669628288e-05,0.860521481613528
0.279144809228588,0.539745437517661,0.00107067548732465,0.0104820864050753,9.43000724764781e-05,0.785741577851094
0.123114890723043,0.0772500064323546,0.000142137253079597,0.00761751531684113,9.2703323348018e-05,1.13036671850363
0.226610734367882,0.429332489623051,0.00021946663976589,0.00306848387964568,2.59579394082097e-05,0.390306370843444
0.613948120837252,0.547852893629211,0.000707120703526484,0.0182366642736991,0.000109336232294286,0.911721648353143
0.124135728345877,0.325966087627072,0.000175335179378323,0.000976702274600622,2.2695696987675e-05,0.387597035865433
0.165460727984588,0.38185579375218,0.000275718472160189,0.00120615720584352,3.96084459661946e-05,0.448607174275172
0.363794303560125,0.163888490843097,0.000148343461947741,0.00046560729874208,0.000101894877532153,1.2556996126346
0.154987401779757,0.327394989069438,0.000624096803447524,0.00233153747099621,6.55594387089395e-05,0.965605538641546
0.869986006862239,0.473146477802187,0.000338311916868661,0.0115018076965956,0.000114365234778569,0.702456753355781
0.376343376271445,0.350971596414946,0.000335426215032658,0.00226589245776228,9.48109726807867e-05,0.768089489168682
0.537700646659004,0.223530684210914,0.000237876031870503,0.00693150502066173,0.000336037024040953,0.810787908050038
0.36143332685288,0.383387355397961,0.000233689068713677,0.00333171262003434,6.06819255934816e-05,0.701749417684415
0.334779637520656,0.414304548743632,0.00033056911364526,0.00329693390044801,6.29180191259667e-05,0.552348279588798
0.273468563311641,0.475592784984784,0.000306408870317271,0.00518695959193251,3.81223519406283e-05,0.502673529546315
0.439443896592249,0.174486257898168,0.000151133490473208,0.0106891232054748,8.50541240187761e-05,1.40699691645214
0.373575549817233,0.154295432067854,0.000176735091310627,0.0150851119847605,0.000166782228034553,1.46425228281384
0.548219625235769,0.275211276135587,0.000326716503351266,0.00912789789773127,0.000338674575884558,0.845906871775629
0.189170286519972,0.447434920197669,0.000861991108973916,0.0035758085698333,7.76210537541364e-05,0.654401066528791
0.165596940803371,0.382613141371331,0.000263509907208452,0.00117168871429092,4.67646960029563e-05,0.373692646515067
0.714330338494808,0.632270736100348,0.000610444151055863,0.0241759069585844,7.06879577071344e-05,0.931986886725092
0.11657735242179,0.358171428028371,0.000292042694767571,0.00134242058737242,3.47635800689978e-05,0.573130246314495
0.265422710217881,0.501479222292772,0.000282770641801572,0.00534200693197677,2.00103891783173e-05,0.370657539396864
0.238792552809048,0.465124927707134,0.000350774860560674,0.00202708548356994,0.000121697494026857,0.359952168735135
0.188439332556051,0.402108500030637,0.000249806892613425,0.00306565722010436,4.41117323225411e-05,0.230181547106939
0.255332769336484,0.554031398827999,0.000418692792151895,0.00650272724547704,2.38564779034685e-05,0.425869165184405
0.252155382982903,0.438994674176881,0.000549405289476169,0.00190722859725084,0.000141152525774157,0.616258240090093
0.564808534814633,0.267812848329003,0.000252005408268504,0.0115772869384989,8.88371975952748e-05,0.882027393156626
0.528649312369259,0.5152636653397,0.000631818912063068,0.00682037788142646,0.000182465498821819,0.591739246584063
0.421721084217125,0.527251906150228,0.000398647768734472,0.005943508700997,3.83102186072898e-05,0.465117002763052
0.25145708847761,0.10320070359274,0.000123747899547464,0.00284369987871193,8.4182767698374e-05,1.21323543259892
0.35889191613549,0.638902039172154,0.00127350613928283,0.0192345523315859,6.0694081147822e-05,0.811518390091113
0.605709718808702,0.264909737258728,0.000200691971597939,0.00859752516787667,0.000132464167972875,1.03699963260907
0.351635424767785,0.151503964167863,0.00019625310010567,0.00492392805887368,0.000237485742729969,1.08081399954907
0.348375479748574,0.476447023882329,0.000764060790515509,0.00912271223630726,6.02087579772978e-05,0.814798822312571
0.621945218044579,0.538419156978342,0.000741366894169155,0.0136014006722385,0.000193081498838484,0.748701090131245
0.499281799722913,0.415368004569411,0.000552304175686399,0.0099562277785975,0.000204417016917855,1.03299383173373
0.38232510285659,0.518119591947519,0.000538008749257541,0.00644044573219781,6.32401511737118e-05,0.565741723717472
0.188378174810525,0.397294231056341,0.000208508030508565,0.00302004868728151,2.8114343352436e-05,0.476854146614312
0.259026082990875,0.381483567158792,0.000619217142327871,0.0046865909565246,8.69730704093901e-05,0.883709851773136
0.519888071022805,0.177842084608919,0.000126290050788638,0.00159466963441623,0.000391347732276805,1.04082251056349
0.255550370828834,0.458035229663454,0.000566676132643198,0.00775967014443111,5.13942988150254e-05,0.77518514952537
0.246162229010647,0.530236535681369,0.00037560087228141,0.00449665228855865,1.22316329283326e-05,0.239686131720436
0.481340905564324,0.252234798446172,0.000253032874634385,0.00786164841153043,0.000113887091142789,1.28964520812642
0.655998392476996,0.241229981901588,0.000168778118452834,0.0133642058370399,7.00938823626808e-05,0.923794350049566
0.248139871060492,0.537017416723531,0.000521149291936506,0.0082327060723135,4.22245738359999e-05,0.63153023931328
0.312682698356418,0.556526739188804,0.000635734356539359,0.0114728341746016,4.03575164939976e-05,0.674933971039912
0.628855843450402,0.382833231983849,0.00027110730166747,0.00295324301517699,0.000228361320679018,0.731756596641842
0.599542217032873,0.425351407512433,0.000531844063353386,0.0168049414064712,0.00011070592303618,1.03929758445194
0.426424921805507,0.24459803084738,0.000296124677162482,0.0103992118724431,0.000113451770196846,1.23806328866097
0.464964969624179,0.174624025472602,0.000133451810227567,0.00610620604865268,7.90095430720922e-05,0.96485553008067
0.158297872565683,0.440569816641781,0.00038044552648267,0.00217284511015886,2.74226236154141e-05,0.363497329936016
0.318623906991761,0.45935925342919,0.000416728324833065,0.00529091063018458,5.09994571556705e-05,0.59051917291215
0.355933073266506,0.316403070577128,0.000146721447044518,0.00010485193665556,7.40417663267335e-05,0.725145647077701
0.115451629364449,0.071381666885066,0.000177986763741495,0.00657082740590759,0.000245632613407771,1.14222804745717
0.373714804022476,0.423596278146083,0.000236791449922521,0.00322768281938883,5.71714692235609e-05,0.536897978553546
0.184568535762389,0.4322824989133,0.000326369633516849,0.00200457301549003,3.63843699601319e-05,0.406363667813563
0.445582934043177,0.643000904842863,0.00104757035165684,0.0190901220226054,7.31831145659576e-05,0.803892721107587
0.22261633378037,0.532625169431137,0.000450571957488821,0.00748917845189808,3.03918892819902e-05,0.532121153149754
0.47200854196358,0.623017923007433,0.000670088382192783,0.0140567859889897,5.18610074312079e-05,0.630863912086128
0.143400564069857,0.336457726654278,0.000155505764444332,0.00159537608518711,1.55202420354782e-05,0.29973912900858
0.483330697895169,0.237206721057048,0.000217519685422256,0.00338123798796736,0.000168467454437487,1.04572229445927
0.224300132214151,0.492511895456782,0.000421749946046785,0.00245329623279778,6.98212845874863e-05,0.297078474459535
0.363881307963804,0.177818059382787,0.00020404797025127,0.00955980294913168,7.39770020217057e-05,1.01317475498785
0.665643293650624,0.381010465706027,0.000338565623765404,0.00777119038950632,0.000187429468050832,0.853590655329184
0.823009650497957,0.546827827751229,0.000366501958278882,0.00897623340724299,0.000103907902001424,0.579825653292596
0.671602715273961,0.502685385263823,0.000491314419588288,0.0081443253727304,0.00013734914871654,0.6556294587313
0.75305202227371,0.349106708452649,0.000220731513051273,0.00994319182532845,7.13116859983517e-05,0.81667210754281
0.289417060531098,0.0838425769040105,8.88666625935325e-05,0.00371793151816215,0.000285724789096893,0.972094492841679
0.296445876249637,0.373863495914116,0.000457880433852062,0.00331929258677867,6.12786063538181e-05,0.713409782947857
0.163798538487667,0.347064521749089,0.000681936176104386,0.00291657713849343,7.20145140718461e-05,0.970487618948818
0.224976716558162,0.508781728127087,0.000387780984437474,0.00424537608237032,1.93514529394327e-05,0.319569737270943
0.7141803440335,0.500326380589393,0.000477990497940742,0.0129868067726642,0.000135340228186679,0.847179947067645
0.295298242261956,0.597739865709422,0.000526156282314002,0.0042057357913212,5.0859026434876e-05,0.253472337233104
0.304349243764526,0.427098612257301,0.000221531223190593,0.00268427933845306,4.07692046775276e-05,0.442736858191343
0.263126775220526,0.480446271908551,0.00028401774707767,0.00735106784958018,3.06524960958881e-05,0.556583596335793
0.291065909333981,0.552574686298851,0.000424417053216626,0.00715323498837872,9.16491271765101e-05,0.465507949865394
0.204488205451109,0.480812687246745,0.000395580320217285,0.00456093359899112,3.27899679619876e-05,0.502869288324841
0.25778300312978,0.437923084481988,0.000480810127549695,0.00434911173735562,4.26418408902285e-05,0.591965711878036
0.437180484516458,0.272531397592875,0.000298637980354588,0.00435799266509475,0.000138887390195127,1.15306968837321
0.295947383447115,0.439768035772985,0.000466198665034671,0.00560770363470782,6.56606005656054e-05,0.706437249287794
0.158124544103013,0.395482782261549,0.000259009881459926,0.00267143742044805,1.8427003255993e-05,0.332769986433252
0.487452608707722,0.162838752774128,8.99145672136753e-05,0.00562285830587639,8.64147639527869e-05,1.05949344351427
0.316023554614256,0.568163505431503,0.00113125791338499,0.00780087788006704,0.000199533749523549,0.582596870837293
