"","f","e","d","tau_q","tau_s","v_s","loglik"
"27",0.965903772584739,1.0070622373904,490.133121552356,3.28116693144118,314.832836432057,0.577957722358419,-1583.79491792179
"28",0.762633256270353,0.992366538193773,53.418950982581,4.92176194474852,156.142643739391,0.724662059310139,-460.185185439401
"29",0.598836730398051,1.00168023457484,104.581693811588,6.79144821245852,797.914159726074,0.00355254842886628,-2276.40780832129
"30",1.46978406422869,0.997879679697596,470.150612840169,8.17561291264373,515.078466367841,0.545528063593875,-2955.11435648088
"31",1.18656955439957,0.995394825286212,508.50586518858,5.16269444372107,836.202877919743,0.867001599995843,-2975.11205826578
"32",0.736460402935182,0.999933284361682,278.841650334939,8.31722977126826,654.225302986626,0.330329398325944,-676.424250497655
"33",0.781861398580544,0.999876888306113,273.971726579664,1.74605026368244,53.0450649020151,0.510465087186265,-701.635806848684
"34",0.779031185760193,0.996212348595205,204.96757548852,5.73035362957426,990.703782617011,0.06393229125183,-1380.22159555792
"35",1.16393445624784,0.996913346970605,154.556325897211,3.86885559034621,30.0620464527185,0.600744434429082,-1224.5162973342
"36",1.36517199336278,0.992697512946876,507.644009098601,7.73645668392176,622.170521651658,0.481401294481232,-2757.90512853715
"37",0.625740676669438,1.00451565125271,56.605939913667,4.72423165079812,560.26639854314,0.382380289373817,-1124.0768748626
"38",1.14605378493206,0.998940023569704,250.025191119672,4.28190579836919,929.255628253661,0.646137318023735,-1527.67640764129
"39",0.645716077504905,1.00168095062397,496.112773661912,6.91087802769904,730.931279598407,0.255995894195937,-597.192517307221
"40",1.49460782082498,0.996342991749714,351.099961197662,1.17739303130757,189.319014378227,0.660788513296927,-2451.63819407059
"41",1.07432071487438,0.991042389633739,549.858621246512,9.67873341737964,427.527202289412,0.469857296459166,-2074.48983562756
"42",0.881683531947853,1.00292359102388,501.435206682929,9.11017643827862,154.364286980708,0.611966619446418,-1408.00685147182
"43",0.878327751611079,0.999876313341832,83.7178708914358,3.42050804808013,641.690665045361,0.151611592815092,-2321.06656869664
"44",0.852289562770808,0.990752665490816,84.9929282301906,9.10873338488005,752.805795845698,0.118031682209464,-1739.78613438916
"45",1.45043090052469,1.00071121487192,422.67666397178,8.27677312710138,301.773295822319,0.600745572831293,-2816.15355062066
"46",1.30921462190015,0.992696956398563,541.881715633634,9.43081688386665,846.430003648416,0.481400854907332,-2781.30473496982
"47",0.625740888205366,1.00371948111211,267.413847174943,7.29464674540129,977.457866246631,0.394786822263634,-565.226528280815
"48",0.762633246248324,0.992366705304293,53.4189493031307,2.22742227757789,664.0988903524,0.724661593113597,-577.437350471398
"49",0.598837708390449,1.00168177676997,201.542062320075,2.78268643219674,526.345186165983,0.533951295079115,-474.633520710909
"50",1.4946077302361,0.996342181854101,351.099961013605,1.17739332067251,189.319014107681,0.194594171812006,-2282.40913907699
"51",1.44874724953035,0.991451535002922,499.57802191233,9.28319404051264,522.449821798598,0.568111318168739,-2974.1376519926
"52",0.803147352693773,1.00235006550961,311.899623664562,8.77598720687272,68.7151612388915,0.548382490336858,-785.008775907444
"53",1.49557142079817,0.999876308815906,273.971727561461,1.74604966102454,53.045061590944,0.510466396494261,-1857.87995590744
"54",0.560651339734224,0.995206547530799,108.05559812568,2.29457083121503,747.103990533647,0.179382174379132,-2633.0246955127
"55",1.38444024156024,0.994703721540691,193.756661801545,4.04800174418022,567.070350634281,0.246956973050629,-1396.45597746119
"56",1.30749378943096,0.993625024412144,529.047223532014,9.9914276958449,329.197482528192,0.611297018682066,-2805.61139643138
"57",0.537772899133587,0.996913423855529,537.220428726867,6.71645411488324,741.642921965461,0.330899535142082,-481.069930412386
"58",1.13060894470299,0.995973069933965,53.4189485744872,2.22742347710681,267.353899799259,0.569650577019672,-717.843535516476
"59",0.538720812225073,0.994678053978372,152.73914570034,8.44078396326111,928.393929703303,0.515247382315004,-571.337228635457
"60",1.25715667927534,0.996341497228877,478.476118254682,8.47879742834981,940.074190367163,0.194594062430926,-2244.04397947435
"61",1.07431970958674,0.99282593039815,303.419050010682,6.55310989619977,427.527201858609,0.0913220021382487,-1285.88977156205
"62",0.529754264800483,0.999586681515954,75.7352427107465,1.34425261771425,520.71513544626,0.902110685692086,-834.504074628224
"63",0.781861213937676,0.999877446074546,273.971728164099,1.74605162182326,272.916386660989,0.510466051794907,-622.915056295648
"64",0.773635788432585,0.994266205286831,324.522566006961,7.1852259277146,912.764007683106,0.00762453558695137,-1044.37467168544
"65",0.700246017224502,1.00641055675518,146.894360832202,0.612265464718942,446.46649977018,0.896624362348303,-842.381724096174
"66",1.23989774214133,0.995169561211373,384.066237525918,7.20051559366767,622.17052087509,0.274640388687554,-1896.99462671477
"67",0.536018199293803,0.993206122165799,421.092207261293,8.42323389846231,981.066420547608,0.486103715701252,-542.116092003089
"68",0.762633314441935,0.992368095212858,53.418946111366,1.80403347115707,524.100397981126,0.724661082548579,-533.973969975766
"69",0.730565199374086,1.00168249946293,201.542061984931,6.87179998459494,526.345184511196,0.533951116393902,-592.399487719791
"70",1.25715537787812,0.996342000990716,478.476119518647,8.47879690262866,674.240850322434,0.19459386103547,-2227.52470886047
"71",1.07431800159027,0.994945276207851,437.269811844522,6.55310898778006,602.455203110909,0.0913226511002211,-1538.0674927028
"72",0.654889518470905,1.00705694357333,201.805112751171,2.34624976335716,310.538971591984,0.784207486449307,-546.87054797284
"73",1.2481240413197,1.00077993008116,333.515399388311,1.76134124723164,47.6771000448345,0.777482616776625,-1757.33603889132
"74",0.859193538091055,0.992542809808151,474.899438567942,7.40860493014596,912.764009218219,0.308975156428026,-1141.59494208453
"75",0.924098165573858,1.00071058335945,154.556325399716,8.51230593031272,629.151090332508,0.60074615101742,-815.920306358296
"76",1.01503676811922,0.999714604579294,232.132283581682,8.31045500570008,797.954469472164,0.119122737136837,-1189.76402522342
"77",0.720609222429511,1.00042988383983,387.722501852851,8.64213974694401,988.356570306433,0.434170471852642,-811.040200351641
"78",0.712848512763718,1.00122183488891,148.458039078896,1.5430010416868,260.585894203059,0.832707325008373,-545.382188348356
"79",0.867424897839198,1.00078035423469,141.998391670439,2.76739607588441,816.938670598701,0.266936224830143,-1382.71897395678
"80",1.34893427306747,0.99500082843543,488.403417314714,9.91346394004442,609.875036043611,0.194592836215707,-2487.86931701695
"81",1.07431919927757,0.992825445799295,303.419050097537,6.55310920550437,427.527203759334,0.223915401918443,-1213.55620574273
"82",0.654888943082899,1.00705688793795,201.805112981156,2.34624873119992,675.320521068659,0.457035883242426,-642.444488828281
"83",1.00510625862224,0.999248118643043,389.730641252038,3.07880526479617,234.295797281551,0.483365402727061,-1269.69413941553
"84",0.773636443000918,1.00083907810948,155.302483854455,5.76217443710169,912.764008783526,0.00762549188496634,-1929.91162706436
"85",0.924098584766807,1.00070977564588,154.556325265389,5.37195324410175,446.466498940733,0.733938243796785,-831.971461638403
"86",1.01503756879443,0.999712908402868,232.132284476506,1.4789491288886,234.057340478926,0.935137428993687,-1435.86174565689
"87",0.603804385059358,0.996915218902249,537.22042942058,5.57795453789315,741.642922327437,0.330898484119662,-534.675616209824
"88",0.64629762683318,0.992366836861548,154.55564489294,2.22742442972209,15.5929464930878,0.652189966326169,-1419.83511007395
"89",0.969361723555278,1.00168140027226,480.995287681397,2.78268511226551,933.806755095122,0.0268896264867407,-1438.02533415705
"90",0.997019265382651,0.996342211674943,454.895423147603,4.0416138315454,321.814401973929,0.714697190624194,-1780.82876931139
"91",0.599024785363447,0.996361474099818,98.9146593403723,0.179634583193139,26.2027380418098,0.539788140475311,-3167.08547046643
"92",0.50902125704181,1.00622296138418,131.092165506934,0.196866373537959,58.9723356435595,0.784207821697124,-750.573214664893
"93",0.781861303135299,1.00239353458108,522.212240145188,3.72826795401407,232.858024963425,0.677815168496182,-1114.16033924102
"94",0.526898129911879,0.994266429990326,324.522566161921,7.18522501773995,912.764007876207,0.00762482343645974,-1119.7899598745
"95",1.09159567948923,1.00070927816461,77.7947639541865,5.97882097406367,525.8861988757,0.615179393287845,-726.724863728491
"96",1.01503606116269,0.999714603896239,232.132284104418,8.31045487712352,850.814431243209,0.27376040811795,-1056.3189735461
"97",0.508911947429449,1.00299995864845,494.356817782568,7.47408858039868,741.642921745822,0.155341778835841,-608.227104369727
"98",0.986118717268032,0.992067200797236,112.388522119781,3.97360536157317,23.2036942273446,0.879495998887641,-1445.57058313431
"99",0.749484354915205,1.00919850130898,158.028667845559,3.99423887380351,623.976671765909,0.676056246792658,-640.739341870147
"100",0.997020003562286,0.996343321125174,313.656148431975,9.16593789409089,321.814402692256,0.714697410641442,-1436.03465620735
"101",1.28742033529755,0.997374761704259,303.419049771157,6.55311065800615,335.32425240243,0.322364629813091,-1670.57890910048
"102",0.527481013596977,1.00717490534101,234.08474753957,2.34625109832476,160.25919296586,0.967668437426597,-864.826345026161
"103",0.884791095560285,1.00442088079388,158.787550618742,0.939146591184757,73.969265183037,0.900830088656638,-679.358772773471
"104",1.01602154650796,0.992496929739365,306.125158349299,7.18522567969317,786.390870828678,0.00709558035132254,-1291.71940796287
"105",0.58469595476273,0.999930374121081,154.556324508245,5.97882273588197,777.39822504644,0.519267645496081,-541.831456457652
"106",1.13036563894904,0.999714437025329,125.329402905757,8.31045350666806,521.122513286043,0.627106027500371,-885.865126915834
"107",0.537773723469081,0.996914723509991,440.271002223087,8.87106430857027,936.960514964699,0.246480845301401,-519.604032410824
"108",1.06331521994633,0.990926111933355,67.68456690337,1.59530758377609,353.4688916043,0.940951976504656,-962.957459820129
"109",0.598837582676364,0.995408138315447,201.542061248838,2.60120041256613,799.564899318325,0.0694272433348992,-2269.53763752865
"110",1.18068373779172,0.992671463448773,313.656149624654,8.51182546652413,525.9779642888,0.714698755713942,-1939.22017471756
"111",1.07431785597733,0.992826321012503,95.413393248215,3.82144540808065,347.316018394511,0.258429392847242,-1501.36636311553
"112",0.912702848508397,1.0082626966726,87.1109547800117,1.1585506877598,118.450770781343,0.784206642518308,-391.520707174282
"113",0.953775481048134,1.00278044616634,273.971728217232,6.77406992995474,388.294219946119,0.503169169498513,-978.278525381661
"114",0.773634552188756,0.994267936226011,458.661093972392,7.18522517864515,912.764005736504,0.0714717675029464,-885.197651239484
"115",0.764579747552137,0.999928869350363,154.556323517748,5.97882454888175,859.549925325768,0.484647018764044,-677.786075845041
"116",1.36475505518644,1.00369039491049,385.566602703239,4.75103108684672,681.169004365269,0.617140421338824,-2575.33492875544
"117",0.565425146835386,0.996914468363649,431.154334175614,6.71645195776146,245.800420748994,0.990272391955116,-1186.76582789771
"118",0.934228406785975,0.992368485203985,53.4189481213739,9.7028378574532,509.882644060899,0.724662062482955,-717.135436059651
"119",0.686191193555093,1.0064419968118,201.54206225123,2.78268694778905,290.80098250514,0.984690342709159,-1165.92187522829
"120",0.822224235965148,1.00375980898779,190.67564520468,4.76339563197702,94.6044181176676,0.758976980682917,-617.309383282229
"121",0.850857725086971,0.992825196808957,56.6582856378246,6.55310770837883,272.236697727593,0.223915915942236,-1656.08559332894
"122",1.35833357208302,0.998812125172962,56.4223723961848,2.84518097431064,118.450771142961,0.78420700718482,-516.435049817033
"123",0.781860911199794,0.992486293543177,304.846680627237,7.54319088016475,622.380150306817,0.510465933497207,-783.853678510113
"124",0.773634726330911,1.00525633049558,458.661094933118,2.87841194491357,912.764006621058,0.0714729247247539,-1085.53971531948
"125",0.941426786042041,1.00537673928048,278.7753662826,7.10405122241498,385.756730799534,0.925096834198128,-1681.77202670106
"126",1.13036544122861,0.990550313123313,527.615196564824,8.31045448803066,835.654521406167,0.0943151094564233,-1912.66978669681
"127",0.951849837552741,1.00401785407419,388.357703491757,6.14216840607036,908.486057405055,0.626251370541118,-1609.54014601282
"128",0.524112768491599,0.992368243104281,70.6578891379596,2.22742485254718,28.9877865743305,0.972129461069935,-1324.92017234187
"129",0.598838703451433,1.001680344214,201.542063363263,1.60524272805599,26.2081842099752,0.533950545456092,-1126.29218208393
"130",0.822225422244567,1.00983692459853,458.472106729566,4.76339436443231,299.642784675063,0.659494014903551,-1198.95680503415
"131",1.32717941946283,0.994066673563697,303.419049983846,7.77780064198559,427.527204287746,0.708841461985648,-2169.87845885905
"132",1.24934641071332,1.00826496845447,277.757152055717,3.89911524837767,153.159029295109,0.969982427882427,-2138.85875894347
"133",0.656494557195347,1.00136860350317,492.00261362509,1.74605194239819,272.916387149407,0.353898505194948,-701.094981374079
"134",1.017888674864,0.996477640719814,458.66109319905,4.04251450794572,912.764005589322,0.402987780091521,-1598.79405230753
"135",0.598976562798867,0.994577791990989,288.093446830442,6.30709934163776,629.395203356442,0.347238621423073,-527.073910103146
"136",1.13036482288491,1.00859976142854,125.32940272361,1.57504283672014,521.122512240329,0.627107808430031,-818.50739100895
"137",0.775644320518151,0.996910882520139,464.23561478209,6.71645543067519,741.642921232551,0.330899790894239,-885.716178816522
"138",0.72101756615552,0.997442804593177,53.418948147894,1.31488453556765,161.767912141763,0.822137708702458,-359.906875338126
"139",0.565005403381388,0.998491773784469,268.542663462002,0.281652379582574,526.34518550444,0.533950639770318,-1642.96030149223
"140",1.35876978830221,0.999671217215082,143.1257321276,4.60005147576614,249.511299365755,0.651993219300554,-992.990460748803
"141",1.18557016179542,0.998697677894311,464.420325454791,7.13811595506028,427.527205563576,0.223916344279889,-1979.5242409568
"142",0.51754200092221,1.00826291883319,87.1109552026868,6.62024167216994,825.258132370357,0.16162553845768,-1682.56878852654
"143",0.913463159096384,1.0049955156242,113.151716523345,2.51047316072147,272.916385961903,0.974769993261127,-1110.9724074632
"144",0.712431636716832,0.996605633298405,392.211924136808,7.5945807616477,974.988275171104,0.0551309056601867,-826.340626411546
"145",0.751868978140573,0.992504874366688,80.0424660285936,5.31703667768666,189.970593417507,0.590157130117055,-512.038572599532
"146",1.13036510411923,1.00514940428443,125.32940188094,0.164947620303985,402.001332082258,0.737117775725123,-993.026549136037
"147",0.53777290588748,1.00486517589618,537.220429126958,3.94154516793431,741.64292120503,0.330900070643447,-518.772998759579
"148",0.821414658835795,0.991973871220234,242.772451123697,2.93635087086505,161.767913063882,0.822137688711521,-777.706446929094
"149",0.598836075509229,1.00800324324328,201.54206055757,1.83263401483024,526.345184298216,0.672595224294823,-464.741908796445
"150",1.00546830909182,1.00428969698436,393.125836358632,0.638175098264831,515.270593070694,0.749786038477718,-1724.40940832516
"151",1.1229090357173,1.00231706852042,64.566399855529,4.13127895032691,420.632383439471,0.911420188075177,-1011.44714318249
"152",0.912703720721587,0.995231417109182,87.1109531308119,7.46517261337468,118.450770733828,0.402776852648558,-942.42486027411
"153",0.7818630850202,1.00936819215532,213.811584625622,1.32986547637477,272.916386961112,0.430370609070999,-918.345673708973
"154",0.712430840775257,1.00173602527566,198.911677106904,2.38449379586897,952.40823035188,0.0551309682294684,-2292.38814884463
"155",1.15994639416185,0.996804897499954,220.239448947454,5.3170375666495,226.362730163079,0.590158068908549,-1097.63848671692
"156",1.07406566197183,1.00571324243544,223.073397124983,1.57504133028888,521.122511213639,0.239873164707266,-1524.75060795483
"157",0.537770837593286,0.9969127329885,474.301334638096,8.40947175024306,960.903058783599,0.330899011662095,-496.427291184403
"158",0.649922256839428,0.99237808590341,284.895040352767,6.69663371518635,386.268890014236,0.431780202785538,-493.378441234843
"159",0.859964311757285,1.00800275954219,456.97207978553,1.8326326895154,764.609493524869,0.67259645362111,-1430.42760773147
"160",0.934434208959084,0.997887624728432,190.67564606178,5.35958995761342,269.474228097173,0.942128799643693,-1284.81998453426
"161",1.1839728319134,1.0065933219213,371.11196904385,0.752543349093068,205.334646472882,0.746884188175935,-1966.78620611264
"162",1.23427424254206,1.00826238026583,87.1109532752837,2.05541198268009,118.450771581844,0.881382836942073,-686.976979616325
"163",1.18375341370695,1.00474964183452,285.1191781044,4.5624465367435,531.78085870225,0.599748933708662,-1602.42217696517
"164",0.623568120748588,0.992037532601427,392.211923738892,7.76244223018992,974.988275078598,0.0551307061094944,-753.787438739372
"165",1.00275979983145,0.990240257721294,80.0424669842847,3.86729562536369,416.023550494997,0.590157743138988,-633.111576699351
"166",0.639866321638878,1.00859928725985,125.329403232385,0.675787004055997,619.682498737223,0.627108430829955,-890.374770788115
"167",0.537771919918353,0.990247733060933,529.32909274193,9.40310965893943,852.64490874668,0.0948257136588658,-589.22097635266
"168",0.704962731987161,0.996083213331093,111.602124839008,1.31488251301206,192.558222246148,0.822137346402612,-402.363597025692
"169",0.598835883030881,0.996734699366627,415.94926113948,1.83263423666217,832.267765387743,0.411800866165146,-673.933192833729
"170",0.82222479910064,1.00375921389105,506.88187712518,4.76339587792234,351.612793695868,0.758977775620464,-1475.9903500511
"171",1.12290848665531,1.00652176889486,207.909873524396,4.28619458691392,460.833398491464,0.910365979437096,-1711.78844168737
"172",0.662408556342416,1.00826241570462,344.731336195491,2.76259403158374,479.778849770546,0.428921607658743,-544.385597368826
"173",1.1603580518996,1.00402776963629,319.258665127543,1.99594347171162,604.068304988101,0.547415715383615,-1593.12494685291
"174",0.8676568945966,0.995002091438113,128.963222767688,2.79204121984906,506.261739713913,0.234696077539698,-1583.1548476592
"175",0.722741019134267,0.990913398664005,165.615105346725,5.31703722986272,414.809090732596,0.486204136749005,-546.389549810195
"176",1.10463022927967,1.0022644753722,125.329401998978,4.45926274077383,452.576992481103,0.627107189920044,-774.557226620724
"177",0.507782596988873,0.990456401319523,343.291167055039,9.71255969221703,658.697129165251,0.410589409302686,-498.075928160201
"178",0.523070938656261,0.994481622166347,316.6676488142,6.28528636956148,630.494446418332,0.642571665320919,-561.526759592544
"179",0.598835256246546,1.00970310851263,191.365511229725,1.83263603995258,526.345184228536,0.962404713930424,-1174.40855841098
"180",0.822226072153639,0.999161476294836,190.675646433021,4.76339527093407,77.4831600738381,0.758975413128459,-636.158267115467
"181",1.12290796070947,1.002206728936,361.125395743533,7.69174371191012,990.54002047863,0.911419100997076,-2646.50510399812
"182",1.06573618882384,0.99276409198627,134.388639370998,4.64295204086796,247.923820604251,0.701769611808376,-706.430353131814
"183",0.714589681858618,0.995165762427173,273.971728612414,1.74605120816946,506.448283724346,0.272114613029103,-1162.01984799896
"184",0.755726311752311,0.99209738282734,149.570720548692,5.54716884354201,749.031073192376,0.286602214493228,-952.172011295224
"185",0.751869706969737,0.992506146359365,438.672201160231,5.35929540968619,622.568589511012,0.0956007373541044,-844.99197722075
"186",0.77366587815314,1.00281281631575,417.067702022852,4.4592626587502,813.758084168266,0.207944454325006,-842.153156115799
"187",0.781507426142345,0.996913274416068,406.891538298281,6.45742557505399,741.642921636129,0.175557360138499,-838.29232091838
"188",0.721017969555039,0.997442740470786,341.854581747199,0.899202275571446,222.90748756876,0.772978189778811,-699.235762310195
"189",0.598834340921591,1.00800356417347,201.542058555618,1.83263281528686,932.825089416693,0.484208061852677,-709.34978016858
"190",0.919673400081315,1.00916659663665,248.117330384331,1.68416173373843,748.615945902033,0.47401490655117,-963.663434131662
"191",1.12290639177919,1.00231662924268,64.5664009907668,0.589691287533764,67.3091236337198,0.90904676401662,-659.411450637625
"192",0.912703487028829,0.999809933204043,489.7680680875,5.99822035652498,750.988531436799,0.19337409753145,-1236.70717730622
"193",0.781860807728487,0.999878806193798,273.971727642095,0.722144679002917,953.315324025394,0.279761648041406,-2153.6340773555
"194",0.69676716929591,0.996976512555536,493.174249127155,9.72099260025152,974.988275050471,0.00585734573037711,-774.359505177886
"195",0.822105801005204,0.996676959098447,174.091736367797,7.73086281769609,142.294192101634,0.547037523722096,-591.676003347905
"196",1.10463071175727,1.00587045337629,188.000000416209,1.45427358587114,181.482829867263,0.965501168868909,-1415.46951229229
"197",0.913929934079135,0.996913590060228,530.793560400795,7.60947198685107,741.642921844563,0.372616528784906,-1455.61919177603
"198",0.721016178575499,0.996543827910545,83.7428544050546,3.41381375101374,30.8237418721188,0.893873548051563,-1199.23940195949
"199",0.568844364176775,1.00063158738753,92.3872014153791,5.40362011563517,443.399391498966,0.752286851095687,-615.153164673774
"200",0.633955016893212,0.999493198544916,464.718687546359,6.98158905066439,579.398871613909,0.384056076783301,-565.270322723221
"201",0.878819016736915,0.999351348038286,327.815102013654,5.56009290168406,536.035659697759,0.729480060650724,-1285.60685021717
"202",1.30037990986745,1.00826076132177,87.1109553556589,0.483832239125271,26.1022045389937,0.784207217871162,-1467.78789968964
"203",0.54605099117302,0.991540397766973,440.848446272149,1.74605110573709,483.772551725769,0.510465836295562,-530.316036261974
"204",0.562505788661003,0.999053646992319,372.109708798601,7.35373759989906,809.713987673147,0.286565603603728,-522.252965900412
"205",0.583973096638572,0.993210839645474,318.046033701264,9.34062447506356,670.85222070729,0.270604806212948,-554.857669981663
"206",1.10463116070844,1.00928984296919,126.11315755938,0.238287407594085,411.470982611723,0.906720643443773,-1164.93144341578
"207",0.53777372269908,0.996914050467384,343.266695124114,5.57775891191619,741.642921653416,0.714805337099459,-694.500115783151
"208",0.567983921030987,1.0070575474134,174.918542536247,2.16951925532172,498.142502676992,0.904575106249876,-901.160143834292
"209",0.598837477405935,1.00932033762845,201.542060356272,2.12854590945695,308.943881029713,0.886728358088592,-750.650556057984
"210",0.633955833204541,0.999492726102039,464.718688104068,9.3646506559925,714.941897602196,0.239896956230222,-584.584728285342
"211",1.00689967226137,0.994217036535318,64.5664012850558,0.589690328166885,67.3091222426509,0.550652919265337,-1779.52276369799
"212",0.863033027849448,0.999731671929615,87.110955029928,0.609462060863944,118.450769816231,0.794565719119846,-408.646635418952
"213",0.546051102234099,0.994889505161492,375.858843797798,3.45161863410903,220.34759620414,0.510465537678769,-377.392681443761
"214",0.747163187140294,1.00217087092229,372.109709526168,7.35373876600453,684.846850814124,0.286564471290721,-736.829570855377
"215",1.1624494010115,0.991810233788053,127.093951431544,4.3383781599564,186.362667507524,0.590158528530757,-685.256357759937
"216",1.48322993964812,1.00473256989032,195.957756208429,0.686441620596001,158.754660901964,0.62710774817098,-1495.59855356152
"217",0.834731243553699,0.996913252085401,512.927132856429,9.75475270900267,741.642922783573,0.330899285850719,-1172.54850915519
"218",0.762255021117565,0.99299445668861,53.4189498299994,6.53672986132989,161.767912182097,0.312587920635959,-1321.57026020708
"219",0.598836187991305,1.00800307788297,201.542059156266,2.54643367197626,701.885352843203,0.672595107575781,-512.308157681609
"220",0.526880155084093,0.996263871488462,457.650200187178,8.85992470351138,650.918694274405,0.190006412216436,-550.827381100914
"221",0.939662269376949,1.0017872925171,548.367882440048,5.99125988529769,647.184132803891,0.417808037530152,-1588.63302945701
"222",0.9127035959698,0.999755749930054,180.77979975331,3.21198262927324,31.5367090125106,0.634790267747228,-1007.11929469415
"223",0.789981212071142,0.994889220841213,541.492762661824,7.83041541269779,732.286546387101,0.510464813841757,-1219.54981849291
"224",0.687368748996907,0.999050932680465,458.498025120251,9.21176825431315,809.713987827189,0.04647192722236,-746.702358233124
"225",0.751869027165007,1.00308649042035,80.0424673801823,4.80760692438897,542.942715492105,0.590158393649564,-594.465631036505
"226",1.10463000180027,1.00226271539718,125.32940180917,4.45926373393422,452.576992186375,0.14352680352822,-1691.70690129321
"227",0.56130074674109,1.00006301849008,531.393138923266,4.41795828666217,837.687540926585,0.428990949483899,-506.871471886451
"228",0.837100466571417,0.997441363640501,53.4189487132149,1.31488364315178,161.767911116066,0.44309176853233,-1697.46433020683
"229",0.598835271768141,1.00505024792339,171.381983179817,0.94820670339081,185.164888220365,0.967785690559656,-837.616877297406
"230",0.503973507787488,1.00120151780995,431.02668155453,4.85777329313455,622.716013276504,0.421987422740774,-463.326521394945
"231",1.01307000758729,1.00231568164996,64.5663999171109,3.2101007631852,542.447196072871,0.730449546974458,-662.493073112354
"232",1.06865797591266,1.00826197923418,249.550702600224,0.49830105990949,443.001861627325,0.784206084333017,-1395.25565865778
"233",0.546050839657912,0.998331218312634,532.837150176954,6.71621038200967,763.440068487582,0.193220822096026,-540.562138873346
"234",0.596304624305136,0.994766340115405,478.303458009062,9.2124177786555,928.640896495068,0.195478731698205,-554.900152357884
"235",0.806710036901386,0.994870151345147,330.571908747506,4.30939467361112,72.258804627694,0.473514467388602,-689.742763216082
"236",1.04977763613601,1.00226479011751,237.737855402777,2.371899222221,148.876424188609,0.6271080863159,-900.296291568822
"237",0.609406482016452,0.991199701158857,537.220429403071,8.94727085682447,741.642921360624,0.0914188465017558,-595.982351731537
"238",0.721018105755391,0.997442393261094,385.660260854558,0.590768029225079,122.192803138565,0.919074389368437,-942.385895785653
"239",0.587703786744202,1.00769247490686,62.2056979960877,1.01806223372252,234.657236921099,0.672595839175781,-673.397189298833
"240",0.657004951861742,0.994298572359452,309.527085915551,8.34217575077018,286.341422538709,0.339551279606345,-534.962605035395
"241",1.27593784262483,0.993180607492681,156.933194109731,4.07409306010684,299.065467547275,0.826607344672814,-1251.36961296261
