"","f","e","d","tau_q","tau_s","v_s"
"1",0.308874543121354,0.249192495931477,0.000163510872179232,-0.0949767919088567,3.8599752835111e-06,-0.25860660224338
"2",0.38518174616698,0.529948551821208,0.0011937504565134,0.00295170105035841,0.000155083610483675,0.274845550033299
"3",0.513805779408174,0.269035423142019,0.000145010751854234,0.00649022445811255,0.000159107817048955,0.370190906862535
"4",-0.22615912677799,-0.27094022040203,-0.00101910254615335,-0.0511769761254944,1.38693501134274e-06,-0.832636459446034
"5",0.618624996142752,0.726922245003074,0.000414696484273095,0.00394574606319056,5.94295361926395e-05,0.241974046126506
"6",-0.617732632139934,-0.517024720436684,-0.00352995231265842,-0.0365798464611277,-1.83765375175218e-05,-1.20545526072093
"7",0.567677061738064,0.585685911664971,0.00107187014089275,0.00509817004697543,0.000138463061037379,0.297958587405536
"8",0.418174702029707,0.692678226253294,0.00154552093460149,0.00189992349637878,5.1494205965659e-05,0.122815097976868
"9",0.781861183194383,0.405578609799267,3.52480880047587e-05,-0.00161279036228864,1.90706449512361e-05,-0.237075952098335
"10",0.613018979492642,0.700656283361335,0.000701635673799821,0.0014663333546635,3.01860764242674e-05,0.0555432954089536
"11",-1.1445194585073,-0.470984235193865,-0.00134023988132953,-0.0417199035408322,-1.17389167758632e-05,-1.09509484702454
"12",0.545438143463671,0.754411443459583,0.000432245647951309,0.000126702459628741,-2.82829901626761e-06,-0.0452930758453975
"13",0.222468515936034,0.0623775195026494,-0.000387117350628957,-0.0194020395978951,1.21005500041499e-05,-0.560852425390273
"14",0.334652926989717,0.488195242887542,0.000788171625983644,-0.0031739452064964,8.56083359857415e-06,-0.152246498519152
"15",0.280245245390655,0.214156467672235,0.000111795629978296,0.00483867611509081,0.000134157904636862,0.303360979716663
"16",0.891626047734372,0.604277020985613,0.000242970136016457,-0.00743816448462291,3.76824893900039e-05,-0.0662530377244471
"17",0.45166923833621,0.578464821228779,0.000968975516513913,-0.00157499638892412,0.000107910659825946,-0.0536660214030094
"18",-0.87326403461472,-0.562225574380263,-0.0022678726931849,-0.0415068851046194,-0.000308444694940391,-1.01656299089546
"19",-0.355529088420897,-0.366665716685826,-0.000767753403537022,-2.22044604924963e-10,-0.000296885641958831,-1.24183600539443
"20",-1.34990767815539,-0.339831474251,-0.000423732275721706,-0.0102741342437599,-5.13894507312808e-05,-0.57798213126623
"21",0.684058233891492,0.438152473211068,9.76796916708272e-05,-0.000952064560558146,1.0293585386062e-05,-0.167320320487551
"22",0.0771529049600394,0.145438702016952,0.000253280568961357,0.00477454794565273,0.000275455422950088,0.442543487898004
"23",0.0414469811792789,-0.0498512451034585,-0.000525309521005811,-0.028780451956069,5.82242590319873e-06,-0.635948975368702
"24",-1.03950851362619,-0.348122657817982,-0.000697757650452837,-0.0989580864856521,7.6035143779514e-05,-1.05098858773942
"25",0.119583837397809,0.208818862311722,0.000509880719976382,0.00303078861991866,0.000267678883413349,0.620581189529819
"26",0.440153180224056,0.282882149615586,0.000248467957547951,0.00470764261993208,0.000120948527446561,0.611587979020455
"27",-0.0150405817812721,-0.0191224480795182,-0.00139013543076108,-0.00850185775070873,5.61606710366886e-05,-0.730684816782744
"28",-0.313733449654878,-0.289892541847053,-0.00124588784914008,-0.00908609337722293,-0.000270084689634553,-0.776678994472665
"29",-0.880900365904029,-0.198180129068312,-0.000420590949633491,-0.0110692696568576,1.22355166042329e-06,-0.315197301916466
"30",0.624284218788021,0.673702790166972,0.000482119125966594,-0.00126219572565097,4.85176478793981e-06,-0.0532713558820142
"31",0.200786558240652,0.482303824909835,0.00173976358918417,0.00270208203576147,0.000169561860545435,0.415736714264572
"32",0.203889381983035,0.153570590511643,-0.000185037834614589,-0.0213955879632461,7.05666155504822e-05,-0.215514316997309
"33",0.471111208200855,0.68347416651186,0.000914625945668802,-0.00869579053203028,5.38772993498435e-05,0.162661561992946
"34",-1.30937956462472,-0.373014758166919,-0.000690750884507443,-0.0237441281069174,-2.25420505721518e-06,-0.799429574892836
"35",0.417472640842842,0.458428109834319,0.000479028947186991,-0.0018110602683273,1.5271226246115e-05,-0.159845978786439
"36",0.0594922460233164,0.0212026450885793,-0.000893028829572785,-0.029766788007829,-0.000194036499837184,-0.920795256571683
"37",-0.172667773296639,-0.273605122036131,-0.00138925977169978,-0.0129352664806527,-1.21851097745069e-05,-0.857384187646057
"38",0.262324139432211,0.233226282853685,2.25494489752623e-06,-0.0135546000262357,-0.00111464916028166,-0.40926333609792
"39",-0.110880468569041,-0.329752592072391,-0.0032955716782033,-0.0192640487458117,1.61239380558944e-06,-1.06684412548468
"40",0.447669041207157,0.515547149686957,0.000801540853819862,0.00334307141426792,8.70807259390072e-05,0.0569946221868054
"41",-0.22031380555046,-0.305386954773983,-0.00158461825953554,-0.065982740407311,1.0730399535487e-05,-0.994036389755487
"42",0.305728928242109,0.763966867947326,0.000305326968160217,0.000836174984840136,-4.01213072917018e-06,0.0430445732378772
"43",0.374882944218256,0.458769528392694,0.000447250978929421,-0.00346920075457812,8.6438111095041e-05,-0.0455791471774208
"44",0.574936252764726,0.493543356443458,0.000629704568725811,0.000569881664051854,0.000215157711722943,0.420365530261604
"45",-0.516682516645403,-0.24194615768048,-0.00126065085614366,-0.00103817456857436,1.60093917815691e-05,-0.212160111028875
"46",-0.858350907493053,-0.21325204232188,-0.000266948353872738,-0.0112492095082724,0.000163992454366631,0.0440124505161732
"47",0.332813635271044,0.770972758263341,0.000455021481837394,-0.00387706063934812,-9.01905059417418e-07,-0.0584703384597899
"48",0.493797335617374,0.327919430670971,0.000245397108417341,0.000512769404734087,0.000139353284239909,0.553568470491219
"49",0.53150201532524,0.470159761370883,0.000853449057223374,0.00133763430325407,4.5512835350452e-05,0.251430959933838
"50",0.312340055088523,0.227743120192124,-0.000151255039607913,-0.0014651500734128,8.26733311239623e-05,-0.262981569028417
"51",0.319557626870823,0.787628397430931,0.000759663033163194,0.00172249507996851,2.79683724568504e-05,0.114352220245182
"52",-0.0679393059493343,-0.0977607944986939,-0.000802923839212768,-0.0386135828104502,1.87253675619596e-06,-0.54498791912606
"53",0.177036289492295,0.548124351751184,0.00025316107943917,0.00011359027052219,2.93067548792045e-05,0.170634668834136
"54",0.375581781733818,0.841262770999542,0.000613564465693571,0.00127729190562537,-2.00295495922188e-05,0.0365783898735667
"55",0.682508189424693,0.713903968061459,0.00046563880041752,0.00220625055990934,7.80377092929027e-05,0.211552838463325
