"","f","e","d","tau_q","tau_s","v_s"
"1",0.290052555599865,0.630225794105754,0.000249315949137113,0.000975976061859895,3.59961453687815e-05,0.180101695807347
"2",0.458382674299835,0.46566491501598,0.000633554603653394,0.00208077716958709,0.000110221783918512,0.499911757808687
"3",0.286028237832513,0.360597644375428,0.000728498490426399,0.000964808518779282,0.000136478195684652,0.613143628701124
"4",0.393559530885892,0.412178044202686,0.000559597843577733,0.00065791895740083,9.75079256194494e-05,0.464931830885192
"5",0.488613360814497,0.732749676503213,0.00106350886660796,0.00163109749514364,6.20646671579865e-05,0.187771703701146
"6",0.68855849534678,0.698758334895278,0.000551467434216698,0.00165932172761826,8.81054386363162e-05,0.214240400268618
"7",0.28967546723938,0.508006806377725,0.00102180176796699,0.0012686043009567,7.16360053197396e-05,0.394409401496472
"8",0.385099475019885,0.203051625620472,0.000146282392061704,0.00779571961736125,0.000146253390990311,0.683251679415126
"9",0.362719293660977,0.459560708949348,0.000735069705367467,0.000370145501546048,0.000101492133860421,0.411504079982462
"10",0.451719120379144,0.551311876711777,0.000359052320547342,0.000858356481119666,6.50081935483284e-05,0.283128541292027
"11",0.537278619749739,0.481832274333223,0.000767858065328675,0.00138206435183358,0.000224269639249009,0.451080296519076
"12",0.168961772105378,0.538354849871896,0.000194035891149717,0.000189101131576509,2.23607216069193e-05,0.135428773351917
"13",0.405992225892421,0.540770367658959,0.000871261510492469,0.00207203183179993,9.22135030803547e-05,0.416797081943982
"14",-0.646036915833722,-0.112816364016726,-3.45548158315447e-05,0.00888586785886666,0.000185733372439027,0.504533722840624
"15",0.544903989974507,0.530175170711362,0.000438230896935302,0.00132079199956306,0.000103285094501428,0.395023133154655
"16",0.242390985360478,0.652956359619536,0.000212757234988592,0.000495527492048764,1.4386347808027e-05,0.0841914896877691
"17",0.68929036251117,0.560384899889941,0.000560533927169257,0.00313943580651823,0.000118144937717965,0.370807126913579
"18",0.589428605528215,0.506662845279014,0.000550713747262637,0.00315831928859759,0.000100950332811968,0.434731335651881
"19",0.459406810973295,0.715743586997923,0.00078311446623206,0.00140621387548392,4.69718629254551e-05,0.181756660861493
"20",0.17025710940598,0.0714395876165391,5.0324372284691e-05,0.000317152954688151,0.000245614382869269,0.701253005883967
"21",0.437231477059983,0.385488596802164,0.000505404624780331,0.00188847734273371,0.000132994128760914,0.550919455696908
"22",0.420720669022135,0.658507004827277,0.0014731898885026,0.00257112696209696,0.000107952914389565,0.329994925511022
"23",-0.449505920583745,-0.0998285177270837,-7.98311505795596e-05,0.00278614620260202,0.000111566106210841,0.69355103423257
"24",0.276425392648158,0.601107610664283,0.000187108372908638,0.000570454746924555,3.36474192941182e-05,0.156134181106197
"25",0.549604047651281,0.487978699438792,0.000628078897098951,0.00456362044973298,0.000157487440108761,0.353129874710588
"26",0.171484636910979,0.529600574784665,0.000181690597791615,0.000169064793908397,2.49013332168151e-05,0.139392108196569
"27",0.300862727356101,0.536706632401335,0.000445004189337943,0.000249139581977467,4.92276799863057e-05,0.198239207599603
"28",0.183014154270533,0.127147780553718,0.000150887051413591,0.000187325853239498,0.000147984621496428,0.875762368316743
"29",0.265786373095419,0.451808579675863,0.00104355484730498,0.000639589111823189,9.52924505938654e-05,0.492734263837994
"30",0.895559073861696,0.525008153894231,0.000334619207556,0.00377457054496339,0.000152252382501991,0.354787107024575
"31",0.48424532854239,0.432948754852958,0.000485483700823765,0.00072964922991528,0.000134989103085474,0.477244009201031
"32",0.333008977716903,0.15600501541034,0.000189183606544213,0.00330858270934946,0.00030997277703021,0.511363907594486
"33",0.512390383386982,0.519180837483971,0.000316930176047904,0.000908550948748965,8.62958025842572e-05,0.355935791135122
"34",0.520611818582378,0.579617285470937,0.000453854213542829,0.000860973990503476,8.01621702324374e-05,0.274550567777177
"35",0.409782292596814,0.660928036753889,0.000355786367008226,0.00102185523533549,4.72775775457305e-05,0.197935343701897
"36",0.192252380232261,0.113700714938105,0.00010544290360704,0.00457271818816848,0.000121325389730722,0.889884719426049
"37",-0.0296597917884076,0.0340422662460809,8.34570744196964e-05,0.00744027883738239,0.000240308238039993,0.886037916735669
"38",0.362755328543023,0.194547197898392,0.000250949290218426,0.00417345738914826,0.000269100064940259,0.480269420611689
"39",0.332234582354398,0.626034732017088,0.00140034478173003,0.000829928031049836,8.57551804599723e-05,0.284436067601194
"40",0.224429471642189,0.630218116913534,0.000278059758055333,0.000211076140690196,3.14899827037012e-05,0.128836942616083
"41",0.726537194799355,0.620861240523795,0.000567434795616855,0.00536597583820134,0.000103642665002402,0.369674917635339
"42",0.213596010071435,0.504666794756799,0.000472716890993175,0.000224925284743797,4.34162475401199e-05,0.218715385466533
"43",0.258939301297944,0.632361898553749,0.000180758963339561,0.000878733847580281,2.59091158241468e-05,0.131278340762601
"44",0.308582783504928,0.693732649469257,0.000359443730626265,0.000396155330756763,5.04233892141335e-05,0.117346254170077
