"","f","e","d","tau_q","tau_s","v_s","y"
"1",1.19867347087711,1.00759848081041,530.841720593162,0.399069737177342,585.14569948311,0.167828330770135,1.40424878701124
"2",1.05653050588444,1.00138995754067,175.105641549453,9.58268601680174,308.887302650837,0.747461268911138,0.965021915674788
"3",0.640139957657084,1.00258880703244,458.020097529516,3.16114094574004,571.792171361158,0.658878057496622,0.838894478795404
"4",0.785723306238651,0.998525009807199,321.892215125263,3.7026347941719,393.019103372935,0.0324011836200953,0.968365609850536
"5",1.05536900996231,0.997730151368305,504.154476290569,1.56732861418277,539.074481012067,0.783746568486094,1.27973829723402
"6",0.52513115038164,1.00986521162558,53.9859834359959,7.49784591607749,469.145733462647,0.159166685305536,0.976959095309068
"7",0.966230554971844,1.00813685993664,231.716566556133,5.20751427626237,216.533973194892,0.76208690344356,0.959950679793287
"8",1.36101068509743,0.998901724913158,206.999569502659,9.10622522700578,783.645096430555,0.529507523169741,1.11867546004437
"9",0.752501178765669,0.999637294807471,477.962076500989,6.52999428333715,278.795672570122,0.252134111011401,0.831913659695483
"10",1.08080633729696,0.997620150521398,362.974917935207,5.52312165033072,899.615216379752,0.363631844753399,1.1042177200789
"11",0.505933256819844,0.998299280032516,183.821953437291,5.39838975528255,731.143021536991,0.196639118250459,0.821335473346265
"12",1.19186593987979,1.00602347368374,479.813143564388,6.21331246336922,148.294025935465,0.0212522724177688,1.20231556474022
"13",0.731125046964735,1.00107233562972,421.981667005457,4.97659023385495,385.777354146121,0.133933729026467,0.82346509878471
"14",1.34853246225975,1.00055184791796,238.626666669734,5.83219981752336,985.198353985325,0.125309016788378,1.12247994607593
"15",0.653835240751505,0.995189288095571,323.28663773369,7.54471498541534,594.825642247451,0.624586085788906,0.814734657816564
"16",0.856809314806014,1.00302067463752,520.187303493731,3.15243102377281,627.338899851311,0.313820214243606,0.988050447936179
"17",1.04520450416021,1.00045512094628,202.756778756157,3.14899163553491,316.315826270729,0.611807215726003,0.916616942628604
"18",0.50119761377573,1.00570205637254,101.370843197219,6.37487312778831,98.9148309757002,0.11598679702729,0.984898362396378
"19",0.817824489902705,1.0064824195765,379.190348275006,0.0350649864412844,85.2987262280658,0.425870561040938,1.15246092988077
"20",0.51728935376741,0.993182230629027,460.492267459631,9.66980217956007,212.603778591147,0.163131306413561,0.645389523496382
"21",0.841558025917038,1.00161383506842,452.007417404093,8.69994350709021,857.313482633326,0.100764793576673,0.939605601588803
"22",0.843438799958676,0.991156442505307,113.341896631755,7.3742737621069,299.633826165227,0.824541961308569,0.834281575881217
"23",0.732562693301588,1.00896006969269,418.192883091979,4.54240677179769,468.765450619394,0.0643861105199903,0.86154059947055
"24",0.561368827708066,1.00342305454426,259.555593202822,1.81244944455102,375.312740188092,0.539799867663532,0.68910744718468
"25",0.912376251770183,0.995529429521412,116.902766935527,7.69486768171191,404.705135804834,0.87578753544949,0.940512126847448
"26",0.685512177180499,1.00318389419001,335.98334826529,6.21810695389286,877.011055565672,0.771276525454596,0.993447350669518
"27",0.910672063706443,0.997576493467204,77.6343330042437,7.0548437233083,668.159702915,0.485108744585887,0.820485084925275
"28",0.640080855693668,1.00409977704752,181.335566169582,7.86201529204845,168.580341864144,0.333029530709609,0.698448262749147
"29",0.505434516817331,1.00818597213831,257.748541724868,4.43711607484147,982.839956604876,0.545765093760565,0.712057259196172
"30",1.10173881566152,1.0016709162388,438.128735707141,5.09144835639745,964.910398747306,0.0830914739053696,1.13679203573742
"31",1.41101012728177,0.992276385934092,105.637105950154,7.46682140044868,520.819360401947,0.812134146224707,1.03198167829949
"32",0.675362783949822,1.00084167821333,287.637147423811,2.75956605561078,999.7757159709,0.541560489917174,0.814075317566875
"33",1.23118741321377,0.991588701275177,302.02745560091,0.992333714384586,923.321696908679,0.681103822076693,1.22381427274896
"34",0.516157209640369,0.995182941327803,315.128112165257,6.1609579436481,521.582118561491,0.253697568550706,0.679340067276008
"35",1.08611571625806,1.00480699877255,296.315785683692,6.85556194046512,807.236858559772,0.173981910338625,1.04524291178382
"36",0.925818428397179,1.00564022600185,128.328944393434,2.98612341983244,183.840969037265,0.527313200058416,0.778096798927239
"37",0.710490977624431,0.996826369594783,204.134529060684,8.98038875777274,316.21099120006,0.11803038418293,0.841677814306653
"38",0.977200108347461,0.998606591480784,200.878275395371,2.60901768691838,85.5029525689315,0.565356930484995,0.844143938580537
"39",1.25482327491045,0.993274632021785,73.2174164848402,9.37105203513056,742.435273656156,0.054557321825996,1.14799356094211
"40",0.946829279884696,0.999823135631159,206.692348304205,9.08022997202352,276.260119010694,0.616723138140514,0.889568126116079
"41",0.871201802045107,0.993538065026514,212.587644532323,3.18266967544332,571.547318219673,0.14622187265195,1.0166538677435
"42",1.37477840459906,0.99360412274953,494.147014291957,8.20034798001871,99.6255435864441,0.688316559186205,1.32810591155629
"43",0.934597307350487,1.00572049773298,216.600202326663,3.84528418537229,802.675540180644,0.548156420933083,0.933007588234763
"44",0.940136776538566,0.994059506105259,337.331958534196,7.76223626220599,252.625247724354,0.962668398860842,1.17251795429458
"45",0.581956833368167,0.994907609438524,74.1795836482197,8.57234580907971,750.616314338986,0.624346580822021,0.743351654505253
"46",0.534619303420186,1.00249604186043,238.437359407544,1.8104421091266,446.251442416105,0.746645436855033,0.715338069739822
"47",1.42865198175423,0.999667764040642,412.320745014586,2.93802866712213,359.786897853483,0.156267210608348,1.25375898603555
"48",0.794566297205165,0.996744037964381,429.256714484654,8.75601785490289,716.992257699603,0.960087740328163,1.23112413659567
"49",1.01922428747639,0.994320908566006,266.948130633682,7.07059180829674,81.5721983800177,0.932430158369243,1.04149420224945
"50",0.736396424937993,1.0059369955631,261.007222998887,6.60633204272017,544.473036272684,0.447849684162065,0.781180827872037
"51",1.4718098086305,1.00336042258423,311.073976755142,4.06180621124804,672.854848839343,0.649358072085306,1.2949872682782
"52",1.1325115012005,1.0062306894362,246.157880476676,3.32364642294124,803.08784780791,0.0254532163962722,1.13775509418049
"53",1.45826916582882,0.995056879711337,412.496110145003,2.47055747080594,604.803498064866,0.990238948026672,1.47470573522235
"54",1.3863539788872,0.991351318410598,372.782998322509,9.197292488534,147.661755927838,0.485714703565463,1.2383997242155
