"V1","V2","V3","V4","V5","V6"
0.226768134357069,0.466566659640399,0.000356239009205847,0.00290498753829915,4.0442886843628e-05,0.400304531837185
0.184860162600886,0.355160140685928,0.000165677683423253,0.00106578486433076,3.77524830078024e-05,0.457402177311827
0.637834968599815,0.550152054745733,0.000683731704171591,0.0286591847255467,8.24335238916452e-05,1.2008774821437
0.929748643171413,0.513771586940769,0.000398133588303778,0.0195709443947692,0.000147187930454873,0.880838639235234
0.374539490107795,0.212990666548229,0.000338383297328525,0.00654136840139152,0.000271510654900609,1.03259982474254
0.433939161254004,0.130280509935687,6.24819908257024e-05,0.00361045906092729,0.000102033575703764,1.16023030483821
0.245186454186364,0.557258254985093,0.000478396392528906,0.00387731211106056,1.55131495593874e-05,0.24409963119328
0.394834484870321,0.598325468281757,0.000426084274006224,0.00779214334881547,3.57887893445707e-05,0.456153042782681
0.501390498153231,0.509089611855362,0.000591193386020475,0.0190330844156745,6.16838020092714e-05,1.05992729347119
0.270337955184941,0.0882905017984824,0.000132455264946683,0.0055776281685357,0.000458058159379104,1.17477266869577
0.283058076452347,0.323145400271673,0.000266849789018079,0.0022925844955779,5.75436054056633e-05,0.844432391633454
0.275933294522357,0.642613001589076,0.000601431326341384,0.00944902124623757,3.37562684415982e-05,0.492384328631967
0.389319360060147,0.551517609082008,0.00102708299353374,0.00960591198869868,0.000118441521912427,0.645528015008612
0.275572528795065,0.589445263710075,0.000459347435206275,0.00971931525262093,2.82590110631253e-05,0.497482430394935
0.267832073956864,0.395328038860221,0.00021288207134873,0.00191407462149914,4.65637727722901e-05,0.449465231311397
0.280761686318742,0.631505722381575,0.000518420457841705,0.0112911148362839,2.07766763099526e-05,0.470751836382603
0.491719674404756,0.359309049513534,0.000493834223621751,0.0141220533012021,0.000121338258757264,0.942938965934707
0.268781169152632,0.617470362840322,0.000542835110963123,0.00774401687172624,2.2496267808314e-05,0.400362934405152
0.323869922534969,0.0974231385564294,7.67785689216792e-05,0.00190512514478388,0.000190177761022481,0.945396103605815
0.57514994661334,0.413270397126019,0.000535628053282317,0.0196942840504009,0.000111622712170578,1.20900711657971
0.48296020468408,0.371197616422236,0.000323230089865107,0.00530899966322274,7.1721247225931e-05,0.855037778942543
0.563113578001539,0.409561809633363,0.000312026091970579,0.00517955984895886,8.58442787937674e-05,0.744585752132654
0.43561375177581,0.184694981197886,0.000108087707838069,0.000696634343227182,8.9004912384727e-05,0.936599765026062
0.320347078849315,0.117156629897419,0.000111466262521707,0.00949059242527639,8.80341242376348e-05,1.35508053793106
0.501862497057637,0.626701733896783,0.00100927084142174,0.0225722667500174,0.000110050357937652,0.957226795102646
0.204378107874215,0.462633650277766,0.000463118239097631,0.00103255221404831,0.000167724048065476,0.424930944723882
0.207174004901445,0.54233177426699,0.000496432403264611,0.00513957563635132,2.76329891510385e-05,0.433957914528863
0.729711702971425,0.550689869038833,0.000580550362897344,0.0205080990789419,8.7410412462352e-05,0.955733248586554
0.163588505421863,0.390361835411745,0.000233219140615455,0.00156482761811841,2.02648989519605e-05,0.290022871788735
0.362803762142816,0.480384257262045,0.000620156240525662,0.00686756880157497,5.06010624734543e-05,0.653747892664924
0.304907425344725,0.48807374253279,0.00064779459662783,0.00874767026973597,5.03429670797861e-05,0.730128209014413
0.196159380897454,0.474058864385895,0.000460458191823118,0.00639829829245692,4.44420226994313e-05,0.716334816652786
0.295942322184883,0.558938881789483,0.000367528747521487,0.007634573742881,2.33542308797352e-05,0.413678261660758
0.266723094430876,0.472291011854863,0.000312288885481341,0.00301668953055818,3.95431718869244e-05,0.372587428683809
0.39785427640715,0.24529729480971,0.000353812255090727,0.00342611625197315,0.000229300687899781,1.35406756624305
0.376038299439996,0.598814545393899,0.000351907146854481,0.00788650615844512,2.90850615425331e-05,0.403827318980661
0.134698109403031,0.335552264307814,0.000164764759718367,0.00124453749147538,1.28573558549894e-05,0.213232908408134
0.609648324153556,0.270217484166224,0.00023598346143215,0.0186787953786778,6.88784575500478e-05,1.11136479088447
0.255421881438789,0.458442484252419,0.000780936792439084,0.00271654584541433,0.000165327470134924,0.573538342877692
0.402469560634167,0.376757366915558,0.000274642562374845,0.00221268277922348,7.34768032362165e-05,0.614796298784951
0.279880639424412,0.54832160817364,0.000369205941892175,0.00499339669121238,2.01772544325407e-05,0.33308709042427
0.196025045812176,0.418833899895609,0.000222265371399974,0.0023566733642344,1.67795792788139e-05,0.282044854660324
0.391456245019128,0.356703993231732,0.000273825338032679,0.00120891559905546,9.84362651265669e-05,0.62533085989358
0.352081029696416,0.532147089227219,0.000616702928089653,0.00685848195680627,5.32951675763504e-05,0.574230618518208
0.202705690172111,0.495061786676131,0.000510328423199345,0.00246990492487014,0.000142118124125956,0.480091412724537
0.149188177820392,0.365740168539741,0.000209911402967603,0.00158264850780299,2.42396108102172e-05,0.369571550159116
0.336131357906444,0.134093656067868,0.00012268587113213,0.00171540960848736,8.49450265197338e-05,1.13466641692428
0.296604248841703,0.563677916343152,0.000407837173972097,0.0064376048282609,2.57834524911016e-05,0.393292805829966
0.222969185057487,0.46328359598613,0.000412055197556478,0.00153842661720915,0.00015154893868996,0.460078999449849
0.355718826947626,0.182767486700541,0.000264031729124703,0.00188098598458935,0.000281382326224044,1.02729702768922
0.343227680370539,0.162117459123756,0.000211143543985389,0.010483987895287,8.2716053677323e-05,1.50638171915925
0.496338766867721,0.227463907431779,9.31386060752461e-05,7.43732428024454e-05,8.78770862328127e-05,0.839211087318621
0.282727049852882,0.478815579296743,0.000798676009645354,0.0062059071159748,7.36314699406604e-05,0.671743784582309
0.671071431929127,0.65333675236534,0.000474011403141437,0.0155937873388571,9.50698881521661e-05,0.594672133461908
0.468672059475983,0.235651073876575,0.000317400363097115,0.00891644043773557,0.000379621098178795,0.965581757491248
0.32545658576244,0.569048854981435,0.000731049424852946,0.0101871576661607,3.92559180786844e-05,0.626272137875065
0.22217992382001,0.333905832317071,0.00042754054070393,0.000126312562155815,0.00010144490855124,0.598911785894736
0.223655328137617,0.409490617470087,0.000628348205689022,0.00438149024062362,5.60297145318911e-05,0.714319336370117
0.249546368177311,0.325478982265981,0.00025201034839257,0.000409758740747636,6.92740962732197e-05,0.682428116331272
0.375709748504649,0.621640753650787,0.000676969220896646,0.0147124029855775,4.14893066416622e-05,0.664905512737235
0.282584581374756,0.537730815430847,0.000382362405058702,0.00553495143702192,2.83951335763866e-05,0.404252669631659
0.109561573040651,0.318604858440263,0.000202808856137564,0.000473123597125432,3.28006949462667e-05,0.507409593264452
0.09620898407392,0.286580105757217,0.000146422240069174,2.11373055566558e-05,2.80064682389725e-05,0.383712030997222
0.429328278275243,0.140316005425856,5.57113534511393e-05,0.00112804725243316,8.92560369586404e-05,0.893546315254105
0.281603716777434,0.489992099450553,0.000629654122267073,0.00466272700830724,6.27289564555933e-05,0.574238892732855
0.239640081518555,0.119419916455587,0.000152923057718444,0.0154832947697946,5.38412641359898e-05,1.02169219284853
0.32848608296665,0.515090355479585,0.000893388450757498,0.00768235872678729,9.54009139866874e-05,0.66191071530497
0.497357069940696,0.308238662094506,0.000390930539543152,0.0144749372216995,0.000110503841332932,1.06267698382808
0.526721467196678,0.543337998482051,0.00077550450140938,0.0184800734984566,0.000154922924129608,1.02383659941196
0.597679944923657,0.406455066825906,0.000205826248257855,0.00498395268785526,6.48286485979699e-05,0.709832286656849
0.272332386094254,0.390119611004546,0.000449544695697262,0.00245247495946264,6.20138157006456e-05,0.584403426473479
0.176437714404232,0.492146405461912,0.00047738255410934,0.00287361334109068,4.04240778933973e-05,0.446100324069665
0.293603885843652,0.137920271370273,0.000261665620536279,0.00695664986537027,0.000492063288590194,1.30180695598151
0.299580429561352,0.241354028651663,0.000366418793894065,7.43449752554121e-05,0.000163457641172426,1.01074976995112
0.307289435699243,0.514855277355952,0.000709371014887391,0.00650432837130082,5.88208281138147e-05,0.598091418875975
0.638848023768457,0.605523230223781,0.000548536113620379,0.0115562686274297,8.92622738626891e-05,0.604269535509072
0.129463136279151,0.329526239184474,0.000154162233125175,0.00115406616263414,1.75105310931678e-05,0.328650146922775
0.461565481126858,0.22901763357952,0.000192899082827682,0.00258779470915397,0.000107603575313919,1.0534210809691
0.123319119460508,0.319635299006471,0.000151969563901209,0.000882669981391463,1.48480817210861e-05,0.263599602875105
0.513481506287938,0.352069382092423,0.000449865773632929,0.0141408703997164,0.00010636465149344,0.953928495620963
0.406428999694119,0.624566796558756,0.0012613874785572,0.0153040132804578,0.000124258672749844,0.687035241779081
0.0762581966473608,0.0447283344806592,0.000104778063891864,0.00915460204420349,7.53639180506305e-05,1.57066513411334
0.720832612405298,0.482999493511826,0.000357045793508703,0.0101334734647907,6.51059113176977e-05,0.749393784419775
0.504872451320137,0.372578236373932,0.000451877957817283,0.00795453374502486,0.000109999257424942,0.911945444918386
0.254098872215502,0.543768832184099,0.000418789216311793,0.00845924890611828,3.26290210295177e-05,0.564613629516764
0.181126400558007,0.395199465264006,0.00019925139540522,0.00346383097728418,1.8704335914832e-05,0.376957396056957
0.305586093820587,0.727422913515684,0.000795540154701386,0.0144265263402055,7.57795587280619e-05,0.535712228866281
0.850203119588944,0.552351432758779,0.000510031148318443,0.0224482953064304,0.000104239946288609,0.949460791773345
0.257141366308833,0.539953055656017,0.00086303872553563,0.00611101451251729,4.30159838651911e-05,0.552053569657929
0.199794858440905,0.42573737424334,0.000714029532887319,0.000768533094624197,0.000185208149931781,0.576180865859606
0.77067940542408,0.651980255617079,0.000761757061384927,0.0234528757972871,0.000208498435014248,0.838531314103126
0.561548307166371,0.36785907076009,0.000457048056255539,0.0117223981383712,0.00012316132915885,0.880285742022035
0.0182522969072174,0.00189621113255711,3.30088924860306e-05,0.000107877620170171,0.000182222099183449,1.01163697792487
0.708814586131146,0.417384778628182,0.000336771785763063,0.0140705259137659,6.65669607144426e-05,0.979157489859143
0.259859377000904,0.571103967395014,0.00048131967549698,0.00533041115342264,2.56622287211905e-05,0.375035971182195
0.519407893627699,0.229097419313095,0.00018998881666946,0.0112753872565691,8.1115058549186e-05,1.13589426053625
0.670711337623642,0.456247323643577,0.000316788480866518,0.00677575861719935,5.45308642838083e-05,0.654232386317529
0.204829293334319,0.515665213418614,0.000500522697161847,0.00320706764034284,5.56434209084133e-05,0.416573814143728
0.81114403811311,0.430606902246388,0.000312644131491727,0.0125990389808285,8.9077528990511e-05,0.848285896352478
0.385663039269568,0.492107959937371,0.000592832572778233,0.00470294300138262,0.0001300316494382,0.544388296859951
0.279556319127128,0.610389148503198,0.00112425019501547,0.0109528176818672,7.45699084994667e-05,0.668037950949755
0.801878994476368,0.341180028229359,0.000300108918538378,0.0249527350539212,0.000294342617149224,1.0284951953025
0.675798982772147,0.315531762218324,0.000298791391251107,0.0250754779881504,0.000111424025657503,1.19989965329248
0.47863771356349,0.492568877630272,0.000589403007543256,0.00712316896118408,0.000224861890020522,0.714013250787311
0.337859460080026,0.386384026995756,0.000448286595682618,0.00189156386443123,0.000167405288524491,0.740959705195869
0.493134003634044,0.560495489465573,0.000990277817293693,0.0191395833791321,0.000294287248200908,0.99682863863304
0.20141607279367,0.271536645501946,0.000418741680999598,0.000188332862321212,8.44067921279557e-05,0.834524974302475
0.203951419323056,0.471385536437995,0.00076855655393171,0.00643474870181444,4.91758785650664e-05,0.727094002942833
0.276992072416604,0.514504860660291,0.000305414353106239,0.00625806082605556,2.08520803776646e-05,0.392223093170774
0.529958092567728,0.280608321967523,0.000278791226485505,0.0101321974894335,7.76161413681975e-05,0.958346647624471
0.379183139344041,0.526580296422718,0.000673205403017058,0.00709369854142875,0.00018113348468074,0.625116513267946
0.330111573014769,0.148038707847853,0.000220547051944995,0.0039883454716616,0.00030903939075011,1.16061844533203
0.172234880028155,0.0800323274319225,0.000162757737373223,0.003452929177028,0.000217016687226179,1.24933350253616
0.18326997788698,0.46787204571741,0.000428633538932363,0.00404130765756833,4.93610895491159e-05,0.637038611128737
0.515927970379249,0.531086920108059,0.000673932351864208,0.0121869366702982,8.18553994363924e-05,0.820879308997361
0.220449621958219,0.410206114631606,0.000211424248873295,0.00193889319330002,2.7462661698896e-05,0.329698002499157
0.171945715833344,0.381684457040343,0.000198788701255559,0.00162369392534397,1.49379240615977e-05,0.22189064234901
0.685219762155409,0.29492003211784,0.00017009106362106,0.00894793213428764,7.20816902888277e-05,0.930581171284158
0.288679516080581,0.623417282519245,0.00106371855730369,0.0145021172462797,9.49800749133756e-05,0.742570139566911
0.155626990621105,0.375479326186756,0.000292461159915166,0.000458630905634091,8.27209781728566e-05,0.340172533034681
0.30931152276481,0.514540581697531,0.000808281679542944,0.00472823746251143,0.000116370699763946,0.524820913664718
0.440191534515355,0.524361290832331,0.000534753680806307,0.00660177391198502,0.00010258957176823,0.587692244162034
0.175797803638744,0.429271116375584,0.000294144142075149,0.00213514747089099,1.98415983795885e-05,0.293879548389035
0.479044096055592,0.420212972251921,0.000506941395864554,0.00899671353796602,8.82447976344181e-05,0.907943020915051
0.513018975460966,0.407861589557523,0.000593056184183815,0.0218515645765218,0.000141005646356329,1.09335072998965
0.473685050869088,0.168937023592441,8.58471574906515e-05,0.00232776208594235,0.000107932244960973,1.0178433101989
0.124876321021539,0.301481111575352,0.000132677087126355,0.000616014451353714,1.7420958707548e-05,0.256362440254065
0.366762219266015,0.127890726786539,0.000164716595594884,0.0205998162558111,0.000271469987568607,0.975124259309604
0.27439022540765,0.394443500417729,0.000190163845559255,0.00309506546566521,4.98049485708751e-05,0.585291067149255
0.55518092301643,0.175354276432671,0.000114500393912285,0.0149196098750018,6.78009993065887e-05,1.15726407696748
0.191296917210204,0.50135347012814,0.000539726900363112,0.00502753568601807,5.95013203985584e-05,0.625781416385696
0.866969766274428,0.393138847032403,0.000246619821751638,0.0106810237754384,0.000147424049633249,0.698255988758796
0.301729734063505,0.0980750028412024,9.85313806228001e-05,0.0134968866297555,5.79703081399208e-05,1.24893616512504
0.250498025358148,0.37030376281999,0.000613116401306156,0.00491978558114781,6.52740226064763e-05,0.850453283070725
0.400992050794136,0.222549898232227,0.000251823218950469,0.00474956831182054,0.000103378930674247,1.07246744597648
0.248306787105079,0.413907792984336,0.000645237991465335,0.00200437228053169,0.00013382036174181,0.614943293431036
0.251714337599074,0.0960466740584919,0.000120576063460704,0.0115875936040106,0.00014483972894247,1.17183493899553
0.363613317670985,0.33640049118544,0.000581222860840391,0.00344802049356829,0.000381960483981925,1.1988251055195
0.563195230046665,0.22247787084817,0.000121270516482776,0.00226312971267945,0.000159805528715529,0.778290010202317
0.2211603360458,0.443325092525093,0.000288301006636159,0.00260822281391729,4.44584443468066e-05,0.341711456837886
0.27993981000507,0.537536954337003,0.000366219978872476,0.00512121850831144,1.36672809403215e-05,0.257623130299015
0.378840055593743,0.543973473488001,0.000306732585956101,0.00603418230747467,3.11246358866701e-05,0.40433009829884
0.544898647653058,0.547980082976628,0.000440017619337699,0.0114733557407146,5.17404951203004e-05,0.691514208195354
0.535143458602061,0.203641862095427,0.000163402378022021,0.0106421116774502,8.30232781065532e-05,0.911193768630506
0.28870108268908,0.482309981064688,0.000253557350081225,0.00394696219675948,2.86588229092555e-05,0.398088429927797
0.481695131274718,0.503813565810862,0.00048146069372582,0.00978916515546681,8.80532631378217e-05,0.808458819516004
0.220698079160808,0.550501848162188,0.000587292193403905,0.00490608258764601,7.30806873808221e-05,0.474260697906163
0.471039446603427,0.149001022631268,7.79285330551208e-05,0.00780051731969727,9.42982664592362e-05,1.33603281016562
0.113915449098112,0.312231522248129,0.000165469525919321,0.00112412283085181,2.89327803978945e-05,0.593748896186389
0.107899465725536,0.309037579748761,0.000178216003291328,0.000349899843702214,2.7514010987606e-05,0.424450371028229
0.193115256849063,0.468709272616329,0.000407695093481867,0.00225416223798014,4.58163572081283e-05,0.360862594432169
0.24137192892737,0.344178090971869,0.000571268202285781,0.00156758983222665,0.000115637567411897,0.74721053915372
0.551158358624848,0.414168475793008,0.000609038339636849,0.0355453018246228,0.000124020966814353,1.34594401461537
0.20216520441152,0.507412356187675,0.000422377511382394,0.00512015389531051,2.91885786582458e-05,0.475057146165358
0.329028625297711,0.531694547833971,0.000587536762257963,0.00560870042552532,3.90971988506461e-05,0.506432920584684
0.600463921803795,0.310195133024216,0.000349483977373539,0.0320379007753438,9.49251404272489e-05,1.26737338067562
0.597277522255135,0.449194909268868,0.000463041251367155,0.0103674399303572,8.35118507624966e-05,0.859475178179488
0.908821831411277,0.614037131474453,0.000582943208580845,0.0205510694143271,0.000237081696423391,0.794180836538594
0.396945007898886,0.475849076253531,0.000270048135256725,0.00478276635978198,6.3121737563232e-05,0.504802664125226
0.640565349848687,0.49689464881597,0.000330342792171605,0.0072447775924443,5.25712536475487e-05,0.618477660541128
0.55099108755674,0.305950698720192,0.000334524145609702,0.00986095187203796,0.000134628467218789,1.02002978228377
0.309739944430731,0.112955022113503,0.000108500556066688,0.00787353790451409,6.06399135308355e-05,1.01778822603575
0.312695755592118,0.422873648764365,0.000443157978564328,0.00606415131459188,5.93045619418087e-05,0.77696620045901
0.539338356247976,0.511958123450284,0.000285613188614039,0.00857115827836351,4.21802805364302e-05,0.614890790454995
0.234187682737197,0.0709117199404474,7.92613184197321e-05,0.00712539334059491,0.000118396635491458,0.944843764261183
0.265010146632827,0.565675880526139,0.000913159016618132,0.00576377091958997,5.10096443945285e-05,0.507080133208918
0.177368157644464,0.0413205482607814,4.51291970269909e-05,0.00145746055446594,0.000192716948288485,0.953157584548947
0.44077246413754,0.167206252787988,0.000157418074737364,0.0127170296672561,0.000109416490580438,0.96813568245165
0.203992538388986,0.554455883094995,0.000573034840099597,0.00398236675794702,3.59954951636987e-05,0.393288832093811
0.427120644089785,0.462045901983287,0.000252848580171795,0.00437921831987685,4.6720766005981e-05,0.504963183896775
0.243612327828213,0.609896448788837,0.000658358063297472,0.0068172985228416,0.00010417650840866,0.480376233284267
0.461111460232644,0.468778438345029,0.000651812750802299,0.00830727115763708,0.000159334891840224,0.818401226683936
0.252880654557641,0.0697887453382506,7.03514509061063e-05,0.0065161961266507,0.000113983463344292,0.89985359047103
0.645487843454751,0.527805416761228,0.000595089167574971,0.00995501480915983,0.000129062867293417,0.676815075428827
0.295123780202911,0.391883507533386,0.000188915610034788,0.0021349900558576,4.80557251214542e-05,0.469769214968737
0.489123057633156,0.279405737990679,0.000236926516913475,0.0075154402921575,8.05384181734592e-05,1.30005143497517
0.624185180490011,0.351337923976125,0.00021080055874518,0.00379788819361769,9.02022485080312e-05,0.735301367131106
0.862969644124245,0.434829188489249,0.000349027523746262,0.0295746636805713,8.19878548830033e-05,1.17826925268849
0.20487170151795,0.462240276721814,0.000331393171942069,0.00240681530372377,2.47755366195035e-05,0.314287151529739
0.777260403546087,0.523079584258123,0.000354884523656729,0.012006671269755,5.9991192458142e-05,0.741700922031925
0.421474387027887,0.24697640416127,0.000208880066516442,0.00367818678673589,8.1883385882886e-05,1.32293197120751
0.399252074879675,0.113435851933907,5.67841216968036e-05,0.00255559843937674,9.68543558493851e-05,0.912301223447246
0.279041719243311,0.109964323924405,0.000125499249129365,0.00917496989700466,7.13500675986189e-05,1.17196271581799
0.287002995288388,0.363953393700544,0.000501638774849259,0.000756610396240071,0.000189505971634474,0.698870392453384
0.298651768775304,0.445485730027339,0.000544455210113196,0.00475991232223067,5.27813811046496e-05,0.625661906639152
0.373984057018273,0.369040639436324,0.000226356771599561,0.000199982334818977,0.000153010176587309,0.555319090297009
0.233904618526237,0.583905912676652,0.000902517392801069,0.00762713145736298,5.76213819297733e-05,0.571877037902624
0.321699924443752,0.141848308043979,0.000162118395885535,0.00648757478072248,7.55203999461274e-05,1.0959957799798
0.283046751025084,0.584420987659317,0.000457936417881071,0.0096719707466862,2.68608906311973e-05,0.485748638634487
0.530586558410429,0.521583803758662,0.000500252832675534,0.00669833663202724,0.000139620459918555,0.597299781409285
0.400993826661367,0.642337607437148,0.000451417524233959,0.0123338135576174,3.42097018171672e-05,0.522408450531753
0.385054683786912,0.152427310773362,0.000177439718410507,0.0206059458134662,0.000146801795435081,1.03309538246332
0.401059998016429,0.142161463767554,7.54059493386044e-05,0.000239802609039838,0.000117223369822117,0.925923242311999
0.436323481087797,0.444687147549416,0.000496899574150714,0.0100520530545354,8.82361210555183e-05,0.95691261076114
0.441009210983001,0.526247671772672,0.000774831992183295,0.0153675924557157,0.000129986381880443,0.972107345916425
0.30337851918194,0.669435342881552,0.00069208442012858,0.0127242063452382,3.92039621197049e-05,0.601394865625456
0.619943910227239,0.688941900695016,0.000843241682131029,0.0227606797131852,8.47041090254463e-05,0.803416964308597
0.384888983446796,0.453789431698048,0.000610865759392049,0.008515197145493,6.43588408191786e-05,0.829416968032663
0.636792873872638,0.403780996360847,0.000344219618193214,0.0124891356778623,9.85914799717102e-05,1.05946479208585
0.633651723734863,0.336607289597168,0.000254726471407959,0.00656757148220777,8.73750300417475e-05,0.838326253064606
0.525212972166678,0.31871045680365,0.000354676334574882,0.013957378960372,7.90896818453346e-05,1.21730476343081
